set,model,horizon,shots,mean_nrmse,median_nrmse_inflation,mean_nrmse_inflation,paired_segment_ci95_low,paired_segment_ci95_high,median_relative_nrmse_inflation,mean_relative_nrmse_inflation,p90_relative_nrmse_inflation,useful_horizon,criterion,exact_useful_horizon,useful_horizon_change_from_exact,median,p90,principal_signs_preserved,stratum_pass,stratum_pass_fraction_within_shot,principal_sign_fraction_definition
Z,AB_noaux,128,1000,1.085610265125602,0.0116858138177231,0.0017129624749407,-0.0133559016302063,0.0141797347688727,0.0110079243718326,0.0029916394568758,0.0349465112517809,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0049492748204206,0.0303975204178645,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,128,3000,1.08220506090905,0.009242363016409,-0.0016922417416111,-0.018611224624201,0.0112051884579545,0.008820726098803,-0.000123609344693,0.0271109755558959,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0021999962717632,0.0206978998044469,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,AB_noaux,128,10000,1.0798694951868937,0.0052225972378819,-0.0040278074637673,-0.0194930215336557,0.008189685729026,0.0049405558450038,-0.0023542675404745,0.0227253452589258,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0007989042254808,0.0166296081249087,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,1,100,0.6050155590260522,0.3369859644584838,0.3372728691590302,0.3035682310505742,0.3705797873204156,1.4580217001337024,1.3748097041898617,1.8431847581330296,4.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-12.0,1.2901815535000276,1.733733165359794,True,False,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,1,300,0.4967758005874126,0.2316607151137575,0.2290331107203907,0.201374166026539,0.2561918759239727,0.99500610390861,0.9372209735875754,1.269404837160933,4.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-12.0,0.8683612648724711,1.2061345955039613,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,1,1000,0.4083877653125888,0.1371337763304377,0.1406450754455667,0.1211217833346028,0.1604369774514009,0.5919809066868562,0.5770277071430258,0.8231199652096873,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.5270351545261218,0.7807241081654148,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,1,3000,0.3544734410820135,0.0835419335310937,0.0867307512149914,0.0738896533986882,0.1004160136852402,0.3573056855627776,0.35552574821241,0.5425512697148425,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.3211510921590524,0.5179290429135693,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,1,10000,0.3169475596487547,0.0472132784962144,0.0492048697817327,0.0419285223985637,0.0570041832038281,0.1954607135421303,0.2017467334729882,0.3306241714065537,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.1797850172737646,0.3130586497341246,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,2,100,0.7666063010687622,0.2636156876466557,0.2574115095912251,0.2269251046640632,0.2863731195475562,0.5460306603762891,0.5351560635814332,0.7436598705137365,4.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-12.0,0.4872894879674795,0.6921782003298554,True,False,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,2,300,0.6991962832463962,0.1954900821475133,0.1900014917688592,0.1628262120438345,0.216199523509748,0.4099305654849055,0.3955987354968418,0.5522642804060401,4.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-12.0,0.3590307283366148,0.5139990758104361,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,2,1000,0.6390268167673427,0.1279204112038819,0.1298320252898058,0.1087324362815549,0.1504939433698126,0.2737898002259719,0.2708352889576154,0.4022927486116781,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.2445770166242424,0.3679953177177043,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,2,3000,0.5970458499999137,0.0859123394642982,0.0878510585223768,0.0717600514764015,0.1039772341522382,0.1826520774204373,0.1833494225902894,0.2960430374072292,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.164965769888471,0.2722248900958982,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,2,10000,0.563061668710677,0.0503879610711165,0.05386687723314,0.0429931606477955,0.0643116851247564,0.1077210920402757,0.1125483210385282,0.1962567110511242,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0991484755385541,0.1812805113206585,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,4,100,0.9557861161222584,0.0920702114209348,0.0884532200968473,0.0663718596810653,0.1084256823574098,0.1072313912400124,0.1067723009507901,0.1957065499018485,4.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-12.0,0.0941415916430221,0.1747317859107958,True,False,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,4,300,0.9381714573950086,0.0750484150387876,0.0708385613695974,0.0514547758571863,0.0875039641600998,0.0868406730418058,0.0854241188321461,0.1558110472852809,4.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-12.0,0.0772678363756256,0.1411263280760872,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,4,1000,0.921977791857135,0.0565976341007792,0.054644895831724,0.0379183140764004,0.070215012035169,0.0654884988596079,0.0655937809118483,0.1176267636651346,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0602300160532082,0.1098352190140096,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,4,3000,0.9092266861646316,0.0419286609450068,0.0418937901392205,0.0299172353319334,0.0543302299330754,0.0488602862691775,0.0499961968538923,0.0926572430327814,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0464909222378352,0.0868860786758474,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,4,10000,0.8973633621039826,0.0279120758512909,0.0300304660785717,0.0201039487477686,0.0399346053502831,0.0327851817598189,0.0355834622609889,0.0729725873055579,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0315329132027571,0.0668774958009865,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,8,100,1.0078122832859773,0.030694886212409,0.0365001564644914,0.0249468352617998,0.0482029947887214,0.0317787667020897,0.0381729207926007,0.0986607322003285,4.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-12.0,0.0275301623123975,0.0803712917847229,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,8,300,1.000155867566586,0.0249692207035981,0.0288437407450999,0.0203250026978638,0.0374043313654109,0.0260028981675766,0.0302821016071933,0.076631361332465,4.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-12.0,0.0213176834437552,0.062601126632513,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,8,1000,0.9903844265761262,0.0157163388946423,0.0190722997546401,0.0135809514451876,0.0253423165482676,0.0163648359057945,0.0199944638600158,0.0533030840606185,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0147529469770293,0.0459122639820852,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,8,3000,0.9848644239333196,0.0113697127451504,0.0135522971118336,0.0092927895290488,0.0175213820303848,0.0118384024966635,0.0142387773570159,0.0375528846475657,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0107019086180603,0.0330929260630455,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,8,10000,0.9800697544547942,0.0067895744106116,0.0087576276333082,0.0058325176844023,0.0114473483600047,0.0070795936131455,0.0091866815385677,0.0264793309897064,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.007442656018963,0.024960851660351,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,16,100,1.0221737076935655,0.0201609371178945,0.0271375392968124,0.0176000728649094,0.0366727169884827,0.0208250800734018,0.0273612737239704,0.0665298440481301,4.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-12.0,0.0183861106907717,0.0646040446177334,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,16,300,1.0131491540420736,0.014279797463614,0.0181129856453201,0.0114075343139937,0.0256594096388314,0.014672148856551,0.0182883092968453,0.0488305665283854,4.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-12.0,0.0116692576201829,0.0500692815696812,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,16,1000,1.005022530701681,0.008060830040315,0.0099863623049274,0.0060161855451048,0.0146134805374255,0.0082567601828624,0.0100978645149006,0.03070661713448,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.006661605608784,0.0335832171549164,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,16,3000,1.0010066960981907,0.0049225722529804,0.0059705277014371,0.0029515272332778,0.0090206344878523,0.0051111322820211,0.0060694604575724,0.0205478863133914,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0037261333582184,0.0233981757702939,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,16,10000,0.9985865128759712,0.0031617978873378,0.0035503444792178,0.0013443527450668,0.0058684314021525,0.0031985093175677,0.0036269709680657,0.015506590890212,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.002046629218114,0.0176853767013004,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,32,100,1.083897753300613,0.0173497193372427,0.0231945757941914,0.0125215973420923,0.0355100893485615,0.0163030052657019,0.0213953335956884,0.0527253490502157,4.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-12.0,0.0126002353186565,0.0500026276752009,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,32,300,1.0765847303194684,0.0116053597326279,0.0158815528130465,0.0079852710380029,0.0245756472215076,0.0108929488138398,0.0146689606262532,0.0341870696064253,4.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-12.0,0.0084298437685591,0.037188517381075,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,32,1000,1.0706394247446316,0.0072330853851936,0.0099362472382096,0.0054795156626647,0.0146635113632646,0.006726337062301,0.0092318700702745,0.0227860662952762,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0058096018812556,0.0241438553822716,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,32,3000,1.0661567033539416,0.003356774232655,0.0054535258475196,0.0028997670574636,0.0082715460070412,0.0032264452689678,0.0050475278902856,0.0143910232942706,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0030664657878908,0.0170353656683618,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,32,10000,1.0639613025776062,0.0014152076287309,0.0032581250711842,0.0015182788532891,0.0053179361532243,0.0013238238185791,0.0029929625964264,0.009668560093051,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0011356881635254,0.0119161072139931,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,64,100,1.1237192776800695,0.0068426257363438,0.0145374446410234,0.0031893353256269,0.0279251373403872,0.0062010210540834,0.012284875417092,0.0402966500075273,4.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-12.0,0.0086195766673629,0.0439637136518074,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,64,300,1.118291628378369,0.0034386439204004,0.0091097953393227,0.0008808420628759,0.0191818114098413,0.0031818531754817,0.0076800751491421,0.0268130059076977,4.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-12.0,0.0048912149008166,0.0336331593471869,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,64,1000,1.1146732803560666,0.002720668063993,0.0054914473170204,0.0024289602798827,0.0092756498823203,0.0023903218246996,0.0048103491896782,0.0159817706535326,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0034707448397685,0.0228310878110807,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,64,3000,1.111305453392557,0.0013393782703306,0.0021236203535107,0.0009796561678305,0.003402330946803,0.0011867629223569,0.0018805537625509,0.0073068489225286,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0019669045228071,0.0151686733875393,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,64,10000,1.110041362350987,0.0004086295324822,0.0008595293119408,0.0002575385968858,0.0016352130252123,0.0003759348490967,0.0007342706086055,0.0039905944332757,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0006141266384775,0.0114160737564102,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,128,100,1.133024003233996,0.0092160450213147,0.0197498055548013,0.0061397036078674,0.0364582150157911,0.008230996816856,0.0164566525042983,0.0505029472385722,4.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-12.0,0.0133391924560453,0.0515265744598031,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,128,300,1.1265899902676852,0.006520020227967,0.0133157925884906,0.0044042989933278,0.0243695255356738,0.0059000385323867,0.0110809512156678,0.0295548573641445,4.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-12.0,0.0090465640772547,0.0391064580905514,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,128,1000,1.1214080551937096,0.0036330045890593,0.0081338575145149,0.0028598970444468,0.0148123722649164,0.0033393918132284,0.0068026808227517,0.0193703608460637,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0049492748204206,0.0303975204178645,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,128,3000,1.1161437653994803,0.001298190479725,0.0028695677202857,0.0012928647124689,0.0045492200034501,0.0011528763675468,0.0024678730366366,0.0099888261617759,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0021999962717632,0.0206978998044469,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,QRC_K0,128,10000,1.1142971823515722,0.0005053904465641,0.0010229846723776,0.0004729728548337,0.0016693612282627,0.0004610091882319,0.0008670244280436,0.0040793855321395,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0007989042254808,0.0166296081249087,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,1,100,0.6024277944326112,0.3312135200193518,0.3326525037819276,0.2981198902154323,0.3663745428722231,1.429186518671986,1.3485160750945144,1.7886314351864383,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,1.2901815535000276,1.733733165359794,True,False,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,1,300,0.497692582565072,0.2283740180695936,0.2279172919143884,0.201165145317942,0.2559822302679641,0.9926743237421026,0.9270512115939744,1.2534228773985925,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.8683612648724711,1.2061345955039613,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,1,1000,0.4143777497699424,0.1428749042167824,0.1446024591192588,0.1259173917074081,0.1644990663593682,0.6218747182589398,0.5892833849131084,0.8174114651196946,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.5270351545261218,0.7807241081654148,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,1,3000,0.3637508097756498,0.0919644982528607,0.0939755191249662,0.0807083574318568,0.1075367288627211,0.3938681207277738,0.3834934733149742,0.5746823256196056,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.3211510921590524,0.5179290429135693,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,1,10000,0.3262835724410102,0.0561286258798628,0.0565082817903265,0.0487248207608473,0.0645170923146887,0.2384184724803417,0.2304503399265162,0.3554616793274086,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.1797850172737646,0.3130586497341246,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,2,100,0.760222343703952,0.2546095940249976,0.2481581153362208,0.2177134478030619,0.2753146467218229,0.5279167583677222,0.513032694074921,0.7245983496788807,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.4872894879674795,0.6921782003298554,True,False,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,2,300,0.6986108570065791,0.1934519075637867,0.1865466286388478,0.1612108910833277,0.2113871981163722,0.4010464874293103,0.3861283746932844,0.5492153117924309,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.3590307283366148,0.5139990758104361,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,2,1000,0.6463330524601947,0.1360410504564533,0.1342688240924635,0.1120989887818912,0.1532599000797363,0.2907354624320192,0.2777353911668977,0.3967837702934935,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.2445770166242424,0.3679953177177043,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,2,3000,0.6083869099952182,0.095530401568017,0.0963226816274869,0.079084308202552,0.1124454085012302,0.2048394764772655,0.199438887017506,0.3066122826931929,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.164965769888471,0.2722248900958982,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,2,10000,0.574037569554219,0.0606755926263251,0.0619733411864876,0.0499136281910196,0.0744810241845224,0.1300109499638498,0.1286461884888189,0.209682557429863,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0991484755385541,0.1812805113206585,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,4,100,0.9451469738659448,0.0848404043246438,0.0800246501272373,0.0568428499758281,0.099448481330146,0.0973968238923893,0.0974899816727657,0.1826215836768427,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0941415916430221,0.1747317859107958,True,False,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,4,300,0.9296062755533308,0.0700047388501925,0.064483951814623,0.0453653925001403,0.0816373416776044,0.0806214218773071,0.0785796582520778,0.1495134552754558,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0772678363756256,0.1411263280760872,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,4,1000,0.9172206260695484,0.056377473660248,0.0520983023308407,0.0352117947457681,0.0668643569030836,0.0645058424638636,0.0631559429316695,0.1164899761634766,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0602300160532082,0.1098352190140096,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,4,3000,0.9059809301245798,0.0423914782850041,0.0408586063858723,0.0277160704956233,0.0538735666251799,0.0491682755515791,0.0493344205581051,0.0931769051755802,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0464909222378352,0.0868860786758474,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,4,10000,0.8943210060445318,0.0309186790687344,0.0291986823058242,0.0175748083587669,0.0390510415594722,0.0363580702293298,0.0352616393979301,0.0714852891381628,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0315329132027571,0.0668774958009865,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,8,100,0.9956851480684472,0.0265633439599565,0.0319907254100641,0.021174353519341,0.044351506341633,0.0269865860099524,0.0342073454822384,0.0819723315557759,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0275301623123975,0.0803712917847229,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,8,300,0.9876096989329506,0.0205541204674997,0.0239152762745674,0.014107490810865,0.0347720884542789,0.0210693230601705,0.0258000979042219,0.0662954577377959,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0213176834437552,0.062601126632513,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,8,1000,0.9804539842530476,0.0166171817782761,0.0167595615946644,0.0099790774259136,0.0243676548744776,0.0168603068215904,0.0180622012352458,0.0467169874991887,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0147529469770293,0.0459122639820852,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,8,3000,0.9749934638585614,0.0123531784735592,0.0112990412001782,0.0059397101635066,0.0171669175855325,0.0125125398756062,0.0122708469506535,0.0336134211766079,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0107019086180603,0.0330929260630455,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,8,10000,0.9708096477661688,0.0079331464038939,0.0071152251077858,0.0033506095597276,0.0111150314684943,0.0082109572857681,0.0077651330790783,0.025073512188535,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.007442656018963,0.024960851660351,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,16,100,1.009851666169488,0.0167966805580758,0.0214640751161012,0.0107673723226493,0.0330261679908204,0.0173234165890347,0.0221315408430764,0.065642921814493,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0183861106907717,0.0646040446177334,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,16,300,1.0023590607084405,0.010097222050694,0.0139714696550536,0.0047962936428575,0.0235386281761662,0.0102253822435538,0.01447826652999,0.0488481203661668,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0116692576201829,0.0500692815696812,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,16,1000,0.9965087178790422,0.0062814505175447,0.0081211268256553,0.0012712010884796,0.0153117882750468,0.0062866531978949,0.0084406511313611,0.034177189936541,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.006661605608784,0.0335832171549164,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,16,3000,0.993140626520832,0.0036250096859659,0.0047530354674454,-0.0014491242940296,0.0105171010394247,0.0036424645511454,0.0050015050635436,0.0225866426770581,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.0037261333582184,0.0233981757702939,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,16,10000,0.9910180711233076,0.0022823956312444,0.0026304800699206,-0.0028465348568005,0.0072805604531392,0.0024424272939365,0.0028287711001431,0.0179464400787499,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,0.0,0.002046629218114,0.0176853767013004,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,32,100,1.0670620378147295,0.01090827351339,0.0172049619462389,0.0079851944694656,0.0265047539500266,0.0105841066289153,0.0165263040510199,0.0508554227725109,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0126002353186565,0.0500026276752009,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
Z,single_kernel,32,300,1.0602710948451657,0.0069957222130292,0.0104140189766749,0.003730376703525,0.0171061348732124,0.0067954365821424,0.0100876034409191,0.040914377403123,8.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,16.0,-8.0,0.0084298437685591,0.037188517381075,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
