model,set,horizon,channel_seed,segment_id,nrmse_new,nrmse_reference,abs_nrmse_difference
QRC_K0,Z,1,3,Z034,0.40094799008621357,0.4009479900862135,5.551115123125783e-17
QRC_K0,Z,1,3,Z035,0.16251856432866305,0.162518564328663,5.551115123125783e-17
QRC_K0,Z,1,3,Z037,0.22341203722183484,0.2234120372218348,2.7755575615628914e-17
QRC_K0,Z,1,3,Z067,0.21534587879538197,0.2153458787953819,8.326672684688674e-17
QRC_K0,Z,1,3,Z068,0.25206854496655434,0.2520685449665543,5.551115123125783e-17
QRC_K0,Z,1,3,Z072,0.2443488212925217,0.2443488212925217,0.0
QRC_K0,Z,1,3,Z073,0.27945975014037877,0.2794597501403787,5.551115123125783e-17
QRC_K0,Z,1,3,Z075,0.20376469795517613,0.2037646979551761,2.7755575615628914e-17
QRC_K0,Z,1,3,Z077,0.22717337322088063,0.2271733732208806,2.7755575615628914e-17
QRC_K0,Z,1,3,Z080,0.2944173474272486,0.2944173474272486,0.0
QRC_K0,Z,1,3,Z082,0.29884832722564014,0.2988483272256401,5.551115123125783e-17
QRC_K0,Z,1,3,Z083,0.2528810546528151,0.2528810546528151,0.0
QRC_K0,Z,2,3,Z005,0.4818044922459144,0.4818044922459144,0.0
QRC_K0,Z,2,3,Z007,0.518003567582975,0.518003567582975,0.0
QRC_K0,Z,2,3,Z009,0.46249919597805517,0.4624991959780551,5.551115123125783e-17
QRC_K0,Z,2,3,Z011,0.4730279600197244,0.4730279600197244,0.0
QRC_K0,Z,2,3,Z013,0.43129445872640576,0.4312944587264057,5.551115123125783e-17
QRC_K0,Z,2,3,Z019,0.4319669896847225,0.4319669896847225,0.0
QRC_K0,Z,2,3,Z028,0.4403037540510678,0.4403037540510678,0.0
QRC_K0,Z,2,3,Z030,0.874005504603988,0.874005504603988,0.0
QRC_K0,Z,2,3,Z034,0.6581021321051113,0.6581021321051113,0.0
QRC_K0,Z,2,3,Z035,0.33309548593454535,0.3330954859345453,5.551115123125783e-17
QRC_K0,Z,2,3,Z037,0.44345167710380823,0.4434516771038082,5.551115123125783e-17
QRC_K0,Z,2,3,Z067,0.4176674053061776,0.4176674053061776,0.0
QRC_K0,Z,2,3,Z068,0.48496699749246636,0.4849669974924663,5.551115123125783e-17
QRC_K0,Z,2,3,Z072,0.5225104738584198,0.5225104738584198,0.0
QRC_K0,Z,2,3,Z073,0.529058410237279,0.529058410237279,0.0
QRC_K0,Z,2,3,Z075,0.42842367472785087,0.4284236747278508,5.551115123125783e-17
QRC_K0,Z,2,3,Z077,0.45484783954439156,0.4548478395443915,5.551115123125783e-17
QRC_K0,Z,2,3,Z080,0.564468152783299,0.564468152783299,0.0
QRC_K0,Z,2,3,Z082,0.5746968106717079,0.5746968106717079,0.0
QRC_K0,Z,2,3,Z083,0.4871611127340378,0.4871611127340378,0.0
QRC_K0,Z,4,3,Z005,0.8183104257088749,0.8183104257088749,0.0
QRC_K0,Z,4,3,Z007,0.9132148874533256,0.9132148874533256,0.0
QRC_K0,Z,4,3,Z009,0.7883552956442335,0.7883552956442335,0.0
QRC_K0,Z,4,3,Z011,0.829609783595697,0.829609783595697,0.0
QRC_K0,Z,4,3,Z013,0.8149944808046252,0.8149944808046252,0.0
QRC_K0,Z,4,3,Z019,0.8007877247253626,0.8007877247253626,0.0
QRC_K0,Z,4,3,Z028,0.7887830274159653,0.7887830274159653,0.0
QRC_K0,Z,4,3,Z030,1.1038414326703376,1.1038414326703376,0.0
QRC_K0,Z,4,3,Z034,0.9573950163546475,0.9573950163546476,1.1102230246251565e-16
QRC_K0,Z,4,3,Z035,0.6376805720758304,0.6376805720758304,0.0
QRC_K0,Z,4,3,Z037,0.8094583712213848,0.8094583712213848,0.0
QRC_K0,Z,4,3,Z067,0.7664447926817031,0.7664447926817031,0.0
QRC_K0,Z,4,3,Z068,0.8401786814101468,0.8401786814101468,0.0
QRC_K0,Z,4,3,Z072,0.9254097684268047,0.9254097684268048,1.1102230246251565e-16
QRC_K0,Z,4,3,Z073,0.9028246937204492,0.9028246937204492,0.0
QRC_K0,Z,4,3,Z075,0.7952418930178384,0.7952418930178384,0.0
QRC_K0,Z,4,3,Z077,0.8282704985219962,0.8282704985219962,0.0
QRC_K0,Z,4,3,Z080,0.9466636845922363,0.9466636845922364,1.1102230246251565e-16
QRC_K0,Z,4,3,Z082,0.9431143729145067,0.9431143729145068,1.1102230246251565e-16
QRC_K0,Z,4,3,Z083,0.8533105808443744,0.8533105808443744,0.0
QRC_K0,Z,8,3,Z005,0.9248317937653839,0.924831793765384,1.1102230246251565e-16
QRC_K0,Z,8,3,Z007,0.9951947112843851,0.9951947112843852,1.1102230246251565e-16
QRC_K0,Z,8,3,Z009,0.9511548553415149,0.9511548553415148,1.1102230246251565e-16
QRC_K0,Z,8,3,Z011,1.023707040318321,1.023707040318321,0.0
QRC_K0,Z,8,3,Z013,1.024630231935462,1.024630231935462,0.0
QRC_K0,Z,8,3,Z019,0.9970406058289415,0.9970406058289416,1.1102230246251565e-16
QRC_K0,Z,8,3,Z028,0.9582878078934732,0.9582878078934732,0.0
QRC_K0,Z,8,3,Z030,1.004060743507332,1.004060743507332,0.0
QRC_K0,Z,8,3,Z034,0.976261693210233,0.976261693210233,0.0
QRC_K0,Z,8,3,Z035,0.7777841942664682,0.7777841942664682,0.0
QRC_K0,Z,8,3,Z037,0.9206362260156407,0.9206362260156408,1.1102230246251565e-16
QRC_K0,Z,8,3,Z067,0.9093095187817508,0.9093095187817508,0.0
QRC_K0,Z,8,3,Z068,0.9416192071165901,0.94161920711659,1.1102230246251565e-16
QRC_K0,Z,8,3,Z072,0.9774508587749692,0.9774508587749692,0.0
QRC_K0,Z,8,3,Z073,1.0498009871852638,1.0498009871852638,0.0
QRC_K0,Z,8,3,Z075,0.9369131429076878,0.9369131429076878,0.0
QRC_K0,Z,8,3,Z077,0.9513598649372197,0.9513598649372196,1.1102230246251565e-16
QRC_K0,Z,8,3,Z080,1.0504844792163959,1.050484479216396,2.220446049250313e-16
QRC_K0,Z,8,3,Z082,0.9945040658230968,0.9945040658230968,0.0
QRC_K0,Z,8,3,Z083,0.9807303507093114,0.9807303507093114,0.0
QRC_K0,Z,16,3,Z005,0.9329062604378117,0.9329062604378116,1.1102230246251565e-16
QRC_K0,Z,16,3,Z007,0.9925818080306408,0.9925818080306408,0.0
QRC_K0,Z,16,3,Z009,0.9905517429843324,0.9905517429843324,0.0
QRC_K0,Z,16,3,Z011,1.0614605031899278,1.0614605031899278,0.0
QRC_K0,Z,16,3,Z013,1.0522490440975338,1.0522490440975338,0.0
QRC_K0,Z,16,3,Z019,1.0275881238173326,1.0275881238173326,0.0
QRC_K0,Z,16,3,Z028,1.0167669006434665,1.0167669006434663,2.220446049250313e-16
QRC_K0,Z,16,3,Z030,1.036909502689642,1.036909502689642,0.0
QRC_K0,Z,16,3,Z034,1.009179971806833,1.009179971806833,0.0
QRC_K0,Z,16,3,Z035,0.821034864637362,0.821034864637362,0.0
QRC_K0,Z,16,3,Z037,0.9525928877784118,0.9525928877784118,0.0
QRC_K0,Z,16,3,Z067,0.9448705466080229,0.9448705466080228,1.1102230246251565e-16
QRC_K0,Z,16,3,Z068,0.9683453681398178,0.9683453681398178,0.0
QRC_K0,Z,16,3,Z072,0.9842947169456341,0.984294716945634,1.1102230246251565e-16
QRC_K0,Z,16,3,Z073,1.0560916306571853,1.0560916306571853,0.0
QRC_K0,Z,16,3,Z075,0.9639150712285486,0.9639150712285486,0.0
QRC_K0,Z,16,3,Z077,0.9568098248780605,0.9568098248780604,1.1102230246251565e-16
QRC_K0,Z,16,3,Z080,1.0342845256296507,1.034284525629651,2.220446049250313e-16
QRC_K0,Z,16,3,Z082,0.9920803576609153,0.9920803576609152,1.1102230246251565e-16
QRC_K0,Z,16,3,Z083,0.9811726048799984,0.9811726048799984,0.0
QRC_K0,Z,32,3,Z005,1.0214203922322205,1.0214203922322205,0.0
QRC_K0,Z,32,3,Z007,1.0496561710644532,1.0496561710644532,0.0
QRC_K0,Z,32,3,Z009,1.0458457105750292,1.0458457105750292,0.0
QRC_K0,Z,32,3,Z011,1.076310074472457,1.076310074472457,0.0
QRC_K0,Z,32,3,Z013,1.067778903418062,1.067778903418062,0.0
QRC_K0,Z,32,3,Z019,1.0484790770629446,1.0484790770629446,0.0
QRC_K0,Z,32,3,Z028,1.1110169754771588,1.1110169754771588,0.0
QRC_K0,Z,32,3,Z030,1.1640294196989749,1.1640294196989749,0.0
QRC_K0,Z,32,3,Z034,1.0755108265881652,1.0755108265881652,0.0
QRC_K0,Z,32,3,Z035,0.949070701443751,0.949070701443751,0.0
QRC_K0,Z,32,3,Z037,1.0150580386945292,1.0150580386945292,0.0
QRC_K0,Z,32,3,Z067,1.0425593388090069,1.0425593388090069,0.0
QRC_K0,Z,32,3,Z068,1.0214349136613303,1.0214349136613303,0.0
QRC_K0,Z,32,3,Z072,1.015219910970806,1.015219910970806,0.0
QRC_K0,Z,32,3,Z073,1.0818379169762595,1.0818379169762595,0.0
QRC_K0,Z,32,3,Z075,1.0045255181370012,1.0045255181370012,0.0
QRC_K0,Z,32,3,Z077,1.007771259110845,1.007771259110845,0.0
QRC_K0,Z,32,3,Z080,1.111737456938976,1.111737456938976,0.0
QRC_K0,Z,32,3,Z082,1.028793102760446,1.028793102760446,0.0
QRC_K0,Z,32,3,Z083,1.0897046830340418,1.0897046830340418,0.0
QRC_K0,Z,64,3,Z005,1.0794299290757245,1.0794299290757243,2.220446049250313e-16
QRC_K0,Z,64,3,Z007,1.0409406767942342,1.0409406767942342,0.0
QRC_K0,Z,64,3,Z009,1.0702549028082646,1.0702549028082646,0.0
QRC_K0,Z,64,3,Z011,1.0825498836064247,1.082549883606425,2.220446049250313e-16
QRC_K0,Z,64,3,Z013,1.0458716242232426,1.0458716242232426,0.0
QRC_K0,Z,64,3,Z019,1.0689041067821563,1.0689041067821563,0.0
QRC_K0,Z,64,3,Z028,1.243245961424507,1.243245961424507,0.0
QRC_K0,Z,64,3,Z030,1.2621561725566002,1.2621561725566002,0.0
QRC_K0,Z,64,3,Z034,1.1141671680031042,1.1141671680031042,0.0
QRC_K0,Z,64,3,Z035,1.044443600220258,1.044443600220258,0.0
QRC_K0,Z,64,3,Z037,1.045049804574442,1.045049804574442,0.0
QRC_K0,Z,64,3,Z067,1.1061243935067877,1.1061243935067877,0.0
QRC_K0,Z,64,3,Z068,1.047839641601448,1.047839641601448,0.0
QRC_K0,Z,64,3,Z072,1.0369819296895768,1.0369819296895768,0.0
QRC_K0,Z,64,3,Z073,1.1812467996812195,1.1812467996812197,2.220446049250313e-16
QRC_K0,Z,64,3,Z075,1.034423524161331,1.034423524161331,0.0
QRC_K0,Z,64,3,Z077,1.0455338871226931,1.0455338871226931,0.0
QRC_K0,Z,64,3,Z080,1.1813806755102687,1.1813806755102687,0.0
QRC_K0,Z,64,3,Z082,1.0202982677336692,1.0202982677336692,0.0
QRC_K0,Z,64,3,Z083,1.203483008877565,1.203483008877565,0.0
QRC_K0,Z,128,3,Z005,1.0766156347919853,1.0766156347919853,0.0
QRC_K0,Z,128,3,Z007,1.0567786305067297,1.0567786305067297,0.0
QRC_K0,Z,128,3,Z009,1.0467029245682213,1.0467029245682211,2.220446049250313e-16
QRC_K0,Z,128,3,Z011,1.0815217218558806,1.0815217218558806,0.0
QRC_K0,Z,128,3,Z013,1.022274026868029,1.022274026868029,0.0
QRC_K0,Z,128,3,Z019,1.0383753684394932,1.0383753684394932,0.0
QRC_K0,Z,128,3,Z028,1.192352670001479,1.192352670001479,0.0
QRC_K0,Z,128,3,Z030,1.3154521981000649,1.3154521981000649,0.0
QRC_K0,Z,128,3,Z034,1.120368146724714,1.120368146724714,0.0
QRC_K0,Z,128,3,Z035,1.101305937935892,1.101305937935892,0.0
QRC_K0,Z,128,3,Z037,1.0542241904053313,1.054224190405331,2.220446049250313e-16
QRC_K0,Z,128,3,Z067,1.0597076559601406,1.0597076559601406,0.0
QRC_K0,Z,128,3,Z068,1.0480701862091086,1.0480701862091086,0.0
QRC_K0,Z,128,3,Z072,1.0371820555805438,1.0371820555805438,0.0
QRC_K0,Z,128,3,Z073,1.19614991722924,1.19614991722924,0.0
QRC_K0,Z,128,3,Z075,1.0489439627854522,1.0489439627854522,0.0
QRC_K0,Z,128,3,Z077,1.0420855348802052,1.0420855348802052,0.0
QRC_K0,Z,128,3,Z080,1.2141071662845324,1.2141071662845324,0.0
QRC_K0,Z,128,3,Z082,1.03487900767122,1.03487900767122,0.0
QRC_K0,Z,128,3,Z083,1.1996267623540167,1.1996267623540169,2.220446049250313e-16
AB_noaux,Z,1,1,Z005,0.29301537124328436,0.2930153712432843,5.551115123125783e-17
AB_noaux,Z,1,1,Z007,0.31136259866865545,0.3113625986686554,5.551115123125783e-17
AB_noaux,Z,1,1,Z009,0.2782650510833879,0.2782650510833879,0.0
AB_noaux,Z,1,1,Z011,0.2782236965168414,0.2782236965168414,0.0
AB_noaux,Z,1,1,Z013,0.24995893038972652,0.2499589303897265,2.7755575615628914e-17
AB_noaux,Z,1,1,Z019,0.2526908746073329,0.2526908746073329,0.0
AB_noaux,Z,1,1,Z028,0.2695760681166713,0.2695760681166713,0.0
AB_noaux,Z,1,1,Z030,0.6187195731901557,0.6187195731901557,0.0
AB_noaux,Z,1,1,Z034,0.4163027268151265,0.4163027268151265,0.0
AB_noaux,Z,1,1,Z035,0.19020851857781967,0.1902085185778196,8.326672684688674e-17
AB_noaux,Z,1,1,Z037,0.2736200651614714,0.2736200651614714,0.0
AB_noaux,Z,1,1,Z067,0.24959561972466132,0.2495956197246613,2.7755575615628914e-17
AB_noaux,Z,1,1,Z068,0.2937414833464412,0.2937414833464412,0.0
AB_noaux,Z,1,1,Z072,0.32364135322998483,0.3236413532299848,5.551115123125783e-17
AB_noaux,Z,1,1,Z073,0.3261247810465234,0.3261247810465234,0.0
AB_noaux,Z,1,1,Z075,0.24829832339559302,0.248298323395593,2.7755575615628914e-17
AB_noaux,Z,1,1,Z077,0.2688646702575065,0.2688646702575065,0.0
AB_noaux,Z,1,1,Z080,0.35116689248978844,0.3511668924897884,5.551115123125783e-17
AB_noaux,Z,1,1,Z082,0.34588016718728626,0.3458801671872862,5.551115123125783e-17
AB_noaux,Z,1,1,Z083,0.29950986031762605,0.299509860317626,5.551115123125783e-17
AB_noaux,Z,2,1,Z005,0.5100827304163568,0.5100827304163568,0.0
AB_noaux,Z,2,1,Z007,0.5830686020537624,0.5830686020537624,0.0
AB_noaux,Z,2,1,Z009,0.4985031755690826,0.4985031755690826,0.0
AB_noaux,Z,2,1,Z011,0.5099225663241607,0.5099225663241607,0.0
AB_noaux,Z,2,1,Z013,0.4824508487362883,0.4824508487362883,0.0
AB_noaux,Z,2,1,Z019,0.4822096805858039,0.4822096805858039,0.0
AB_noaux,Z,2,1,Z028,0.4966064487337076,0.4966064487337076,0.0
AB_noaux,Z,2,1,Z030,0.9087844939442462,0.9087844939442462,0.0
AB_noaux,Z,2,1,Z034,0.6741863025584148,0.6741863025584148,0.0
AB_noaux,Z,2,1,Z035,0.36391551201262495,0.3639155120126249,5.551115123125783e-17
AB_noaux,Z,2,1,Z037,0.5038982716931317,0.5038982716931317,0.0
AB_noaux,Z,2,1,Z067,0.45861790435083266,0.4586179043508326,5.551115123125783e-17
AB_noaux,Z,2,1,Z068,0.529628512372969,0.529628512372969,0.0
AB_noaux,Z,2,1,Z072,0.6094628936201073,0.6094628936201073,0.0
AB_noaux,Z,2,1,Z073,0.5825649073888927,0.5825649073888927,0.0
AB_noaux,Z,2,1,Z075,0.47643674525910584,0.4764367452591058,5.551115123125783e-17
AB_noaux,Z,2,1,Z077,0.5010012972962687,0.5010012972962687,0.0
AB_noaux,Z,2,1,Z080,0.6269344876495011,0.6269344876495011,0.0
AB_noaux,Z,2,1,Z082,0.6194111313253127,0.6194111313253127,0.0
AB_noaux,Z,2,1,Z083,0.5444139375863809,0.5444139375863809,0.0
AB_noaux,Z,4,1,Z005,0.821344377879331,0.821344377879331,0.0
AB_noaux,Z,4,1,Z007,0.9182859542033659,0.918285954203366,1.1102230246251565e-16
AB_noaux,Z,4,1,Z009,0.7962637643730429,0.7962637643730429,0.0
AB_noaux,Z,4,1,Z011,0.8366831404474259,0.8366831404474259,0.0
AB_noaux,Z,4,1,Z013,0.8322233244748517,0.8322233244748517,0.0
AB_noaux,Z,4,1,Z019,0.8185777857173323,0.8185777857173323,0.0
AB_noaux,Z,4,1,Z028,0.8257097300151856,0.8257097300151856,0.0
AB_noaux,Z,4,1,Z030,1.1117925478629591,1.1117925478629591,0.0
AB_noaux,Z,4,1,Z034,0.9574111771748917,0.9574111771748915,1.1102230246251565e-16
AB_noaux,Z,4,1,Z035,0.6474102578702193,0.6474102578702193,0.0
AB_noaux,Z,4,1,Z037,0.8296962564398906,0.8296962564398906,0.0
AB_noaux,Z,4,1,Z067,0.7860927205866455,0.7860927205866455,0.0
AB_noaux,Z,4,1,Z068,0.8440103056599091,0.8440103056599091,0.0
AB_noaux,Z,4,1,Z072,0.9299245097371865,0.9299245097371864,1.1102230246251565e-16
AB_noaux,Z,4,1,Z073,0.9109304195094803,0.9109304195094804,1.1102230246251565e-16
AB_noaux,Z,4,1,Z075,0.8056949108911654,0.8056949108911654,0.0
AB_noaux,Z,4,1,Z077,0.8387267449086406,0.8387267449086406,0.0
AB_noaux,Z,4,1,Z080,0.9485370018653789,0.9485370018653788,1.1102230246251565e-16
AB_noaux,Z,4,1,Z082,0.9344483421702745,0.9344483421702744,1.1102230246251565e-16
AB_noaux,Z,4,1,Z083,0.8684294576382856,0.8684294576382856,0.0
AB_noaux,Z,8,1,Z005,0.9253027899015744,0.9253027899015744,0.0
AB_noaux,Z,8,1,Z007,0.9966582792855481,0.996658279285548,1.1102230246251565e-16
AB_noaux,Z,8,1,Z009,0.9321998185062303,0.9321998185062303,0.0
AB_noaux,Z,8,1,Z011,1.0115586266939145,1.0115586266939145,0.0
AB_noaux,Z,8,1,Z013,1.0181546031632216,1.0181546031632216,0.0
AB_noaux,Z,8,1,Z019,0.9895087453703703,0.9895087453703704,1.1102230246251565e-16
AB_noaux,Z,8,1,Z028,0.9734698141784621,0.973469814178462,1.1102230246251565e-16
AB_noaux,Z,8,1,Z030,1.0173483366613911,1.0173483366613911,0.0
AB_noaux,Z,8,1,Z034,0.9782776092652317,0.9782776092652316,1.1102230246251565e-16
AB_noaux,Z,8,1,Z035,0.7855231475703319,0.7855231475703319,0.0
AB_noaux,Z,8,1,Z037,0.9182573639417899,0.91825736394179,1.1102230246251565e-16
AB_noaux,Z,8,1,Z067,0.9257670727137133,0.9257670727137132,1.1102230246251565e-16
AB_noaux,Z,8,1,Z068,0.9472730325142339,0.947273032514234,1.1102230246251565e-16
AB_noaux,Z,8,1,Z072,0.9742393477858662,0.9742393477858662,0.0
AB_noaux,Z,8,1,Z073,1.0195144099516034,1.0195144099516034,0.0
AB_noaux,Z,8,1,Z075,0.949987708089465,0.949987708089465,0.0
AB_noaux,Z,8,1,Z077,0.9509388454402415,0.9509388454402417,1.1102230246251565e-16
AB_noaux,Z,8,1,Z080,1.0200778588693717,1.0200778588693715,2.220446049250313e-16
AB_noaux,Z,8,1,Z082,0.9889271805302949,0.9889271805302948,1.1102230246251565e-16
AB_noaux,Z,8,1,Z083,0.9783774136739342,0.9783774136739342,0.0
AB_noaux,Z,16,1,Z005,0.938500819244871,0.938500819244871,0.0
AB_noaux,Z,16,1,Z007,0.9933536274885114,0.9933536274885114,0.0
AB_noaux,Z,16,1,Z009,0.9922966320761873,0.9922966320761872,1.1102230246251565e-16
AB_noaux,Z,16,1,Z011,1.0528413754229846,1.0528413754229846,0.0
AB_noaux,Z,16,1,Z013,1.0619127723946062,1.0619127723946062,0.0
AB_noaux,Z,16,1,Z019,1.0308107149938213,1.0308107149938213,0.0
AB_noaux,Z,16,1,Z028,1.025403577964288,1.025403577964288,0.0
AB_noaux,Z,16,1,Z030,1.05687862931403,1.05687862931403,0.0
AB_noaux,Z,16,1,Z034,1.0090487957396657,1.0090487957396657,0.0
AB_noaux,Z,16,1,Z035,0.8244540380660158,0.8244540380660158,0.0
AB_noaux,Z,16,1,Z037,0.956594761326326,0.956594761326326,0.0
AB_noaux,Z,16,1,Z067,0.9527796401220414,0.9527796401220414,0.0
AB_noaux,Z,16,1,Z068,0.968388103684696,0.968388103684696,0.0
AB_noaux,Z,16,1,Z072,0.9827607839749055,0.9827607839749056,1.1102230246251565e-16
AB_noaux,Z,16,1,Z073,1.0352092761059832,1.0352092761059832,0.0
AB_noaux,Z,16,1,Z075,0.9613645466775265,0.9613645466775264,1.1102230246251565e-16
AB_noaux,Z,16,1,Z077,0.9538622742449034,0.9538622742449034,0.0
AB_noaux,Z,16,1,Z080,1.0237448316111921,1.023744831611192,2.220446049250313e-16
AB_noaux,Z,16,1,Z082,0.9866058975343621,0.986605897534362,1.1102230246251565e-16
AB_noaux,Z,16,1,Z083,0.9860532838756859,0.986053283875686,1.1102230246251565e-16
AB_noaux,Z,32,1,Z005,1.0280572560488037,1.0280572560488035,2.220446049250313e-16
AB_noaux,Z,32,1,Z007,1.0462069447307114,1.0462069447307114,0.0
AB_noaux,Z,32,1,Z009,1.0419667632933642,1.0419667632933642,0.0
AB_noaux,Z,32,1,Z011,1.0690542304448074,1.0690542304448074,0.0
AB_noaux,Z,32,1,Z013,1.0656699316758436,1.0656699316758436,0.0
AB_noaux,Z,32,1,Z019,1.0472573487498518,1.0472573487498518,0.0
AB_noaux,Z,32,1,Z028,1.1295333064897746,1.1295333064897746,0.0
AB_noaux,Z,32,1,Z030,1.167263720066421,1.167263720066421,0.0
AB_noaux,Z,32,1,Z034,1.0810523778709173,1.0810523778709171,2.220446049250313e-16
AB_noaux,Z,32,1,Z035,0.950967153818825,0.950967153818825,0.0
AB_noaux,Z,32,1,Z037,1.014703728302434,1.014703728302434,0.0
AB_noaux,Z,32,1,Z067,1.0509681129790551,1.0509681129790551,0.0
AB_noaux,Z,32,1,Z068,1.0176835443795405,1.0176835443795405,0.0
AB_noaux,Z,32,1,Z072,1.0115231166664524,1.0115231166664524,0.0
AB_noaux,Z,32,1,Z073,1.0635387851696696,1.0635387851696696,0.0
AB_noaux,Z,32,1,Z075,0.994450967019832,0.994450967019832,0.0
AB_noaux,Z,32,1,Z077,1.0029146577276742,1.0029146577276742,0.0
AB_noaux,Z,32,1,Z080,1.081859115765705,1.081859115765705,0.0
AB_noaux,Z,32,1,Z082,1.0210702146870476,1.0210702146870476,0.0
AB_noaux,Z,32,1,Z083,1.0964042991220333,1.0964042991220333,0.0
AB_noaux,Z,64,1,Z005,1.0827310075862029,1.0827310075862029,0.0
AB_noaux,Z,64,1,Z007,1.0453205888783956,1.0453205888783956,0.0
AB_noaux,Z,64,1,Z009,1.062694644708112,1.062694644708112,0.0
AB_noaux,Z,64,1,Z011,1.0730681870184813,1.0730681870184813,0.0
AB_noaux,Z,64,1,Z013,1.0466118669548967,1.0466118669548967,0.0
AB_noaux,Z,64,1,Z019,1.0683626464262597,1.0683626464262597,0.0
AB_noaux,Z,64,1,Z028,1.2478056760809009,1.2478056760809009,0.0
AB_noaux,Z,64,1,Z030,1.2664759672133272,1.2664759672133272,0.0
AB_noaux,Z,64,1,Z034,1.1121347139905589,1.1121347139905589,0.0
AB_noaux,Z,64,1,Z035,1.042661675381222,1.042661675381222,0.0
AB_noaux,Z,64,1,Z037,1.0392059538687914,1.0392059538687914,0.0
AB_noaux,Z,64,1,Z067,1.1066290524588112,1.1066290524588112,0.0
AB_noaux,Z,64,1,Z068,1.038407038027561,1.038407038027561,0.0
AB_noaux,Z,64,1,Z072,1.0329064806189812,1.0329064806189812,0.0
AB_noaux,Z,64,1,Z073,1.1444854555458237,1.1444854555458237,0.0
AB_noaux,Z,64,1,Z075,1.0240936526004896,1.0240936526004896,0.0
AB_noaux,Z,64,1,Z077,1.0362812296836816,1.0362812296836816,0.0
AB_noaux,Z,64,1,Z080,1.1186704125882438,1.1186704125882438,0.0
AB_noaux,Z,64,1,Z082,1.0133349951085944,1.0133349951085944,0.0
AB_noaux,Z,64,1,Z083,1.1814123666872536,1.1814123666872536,0.0
AB_noaux,Z,128,1,Z005,1.0711766803974918,1.0711766803974918,0.0
AB_noaux,Z,128,1,Z007,1.0517497518029169,1.0517497518029169,0.0
AB_noaux,Z,128,1,Z009,1.047419035934889,1.047419035934889,0.0
AB_noaux,Z,128,1,Z011,1.0655919655638437,1.0655919655638435,2.220446049250313e-16
AB_noaux,Z,128,1,Z013,1.0220701024192613,1.022070102419261,2.220446049250313e-16
AB_noaux,Z,128,1,Z019,1.0343221590444744,1.0343221590444744,0.0
AB_noaux,Z,128,1,Z028,1.17044823239223,1.17044823239223,0.0
AB_noaux,Z,128,1,Z030,1.317962780724954,1.317962780724954,0.0
AB_noaux,Z,128,1,Z034,1.1263158821254555,1.1263158821254555,0.0
AB_noaux,Z,128,1,Z035,1.0972840854526424,1.0972840854526424,0.0
AB_noaux,Z,128,1,Z037,1.0456675163497664,1.0456675163497664,0.0
AB_noaux,Z,128,1,Z067,1.0525553859640278,1.0525553859640278,0.0
AB_noaux,Z,128,1,Z068,1.0357208524308215,1.0357208524308217,2.220446049250313e-16
AB_noaux,Z,128,1,Z072,1.0284058683193231,1.0284058683193231,0.0
AB_noaux,Z,128,1,Z073,1.1480807657260002,1.1480807657260002,0.0
AB_noaux,Z,128,1,Z075,1.046072501180032,1.046072501180032,0.0
AB_noaux,Z,128,1,Z077,1.0359839187230702,1.0359839187230702,0.0
AB_noaux,Z,128,1,Z080,1.1367508659646817,1.1367508659646817,0.0
AB_noaux,Z,128,1,Z082,1.0279096396728054,1.0279096396728054,0.0
AB_noaux,Z,128,1,Z083,1.1473897490395752,1.1473897490395752,0.0
AB_noaux,Z,1,2,Z005,0.29380449296761113,0.2938044929676111,5.551115123125783e-17
AB_noaux,Z,1,2,Z007,0.31695191326081196,0.3169519132608119,5.551115123125783e-17
AB_noaux,Z,1,2,Z009,0.28354560487050195,0.2835456048705019,5.551115123125783e-17
AB_noaux,Z,1,2,Z011,0.2816787108938338,0.2816787108938338,0.0
AB_noaux,Z,1,2,Z013,0.2566405933607406,0.2566405933607406,0.0
AB_noaux,Z,1,2,Z019,0.2567821786970139,0.2567821786970139,0.0
AB_noaux,Z,1,2,Z028,0.2690783751097215,0.2690783751097215,0.0
AB_noaux,Z,1,2,Z030,0.6230040974472398,0.6230040974472398,0.0
AB_noaux,Z,1,2,Z034,0.41954024134117884,0.4195402413411788,5.551115123125783e-17
AB_noaux,Z,1,2,Z035,0.19246621276470657,0.1924662127647065,8.326672684688674e-17
AB_noaux,Z,1,2,Z037,0.2758237579837351,0.2758237579837351,0.0
AB_noaux,Z,1,2,Z067,0.2522317584574652,0.2522317584574652,0.0
AB_noaux,Z,1,2,Z068,0.296886259423988,0.296886259423988,0.0
AB_noaux,Z,1,2,Z072,0.3289671937059062,0.3289671937059062,0.0
AB_noaux,Z,1,2,Z073,0.3285916735086295,0.3285916735086295,0.0
AB_noaux,Z,1,2,Z075,0.2514386701517618,0.2514386701517618,0.0
AB_noaux,Z,1,2,Z077,0.27121025518785286,0.2712102551878528,5.551115123125783e-17
AB_noaux,Z,1,2,Z080,0.3580458954685177,0.3580458954685177,0.0
AB_noaux,Z,1,2,Z082,0.3544870329910543,0.3544870329910543,0.0
AB_noaux,Z,1,2,Z083,0.29921434140180947,0.2992143414018094,5.551115123125783e-17
AB_noaux,Z,2,2,Z005,0.5117980991010446,0.5117980991010446,0.0
AB_noaux,Z,2,2,Z007,0.5895668098626777,0.5895668098626777,0.0
AB_noaux,Z,2,2,Z009,0.5068803977899543,0.5068803977899543,0.0
