set,model,horizon,channel_seed,noise_replicate,shots,shot_label,segment_id,selected_alpha,nrmse,rmse,r2,mae
Z,QRC_K0,4,1,0,0,exact,Z028,1e-08,0.7852080607630383,0.5487343219481313,0.38344830131274854,0.4298974879676839
Z,QRC_K0,4,1,0,0,exact,Z030,1e-08,1.1511931715973807,1.2590123733134364,-0.32524571833243665,1.0085257243059573
Z,QRC_K0,4,1,0,0,exact,Z034,1e-08,0.9707642022997953,0.8726998609202182,0.057616863533242024,0.693291287324787
Z,QRC_K0,4,1,0,0,exact,Z035,1e-08,0.6287773718978348,0.7329770697219868,0.6046390165892521,0.5820765930765276
Z,QRC_K0,4,1,0,0,exact,Z037,1e-08,0.8024186525998482,0.7628352726625925,0.3561243059598441,0.6034230096146463
Z,QRC_K0,4,1,0,0,exact,Z067,1e-08,0.7629303918618308,0.7475487374887353,0.41793721717355337,0.596637515088669
Z,QRC_K0,4,1,0,0,exact,Z068,1e-08,0.8405704084750164,0.7266191141271483,0.29344138839614387,0.5727578734864233
Z,QRC_K0,4,1,0,0,exact,Z072,1e-08,0.9267145440235297,0.8737707394638353,0.14120015389526142,0.6918214666770578
Z,QRC_K0,4,1,0,0,exact,Z073,1e-08,0.8998092835422743,0.47294563011632573,0.190343253251139,0.3709777753878155
Z,QRC_K0,4,1,0,0,exact,Z075,1e-08,0.7996985492330396,0.721799342885934,0.3604822303545717,0.5756426038533967
Z,QRC_K0,4,1,0,0,exact,Z077,1e-08,0.8354841215550182,0.8891804581746126,0.3019662826294396,0.696099628022606
Z,QRC_K0,4,1,0,0,exact,Z080,1e-08,0.9438062008278887,0.44036729540725816,0.10922985527882711,0.3516130302129084
Z,QRC_K0,4,1,0,0,exact,Z082,1e-08,0.9391730627034429,0.9419281064522171,0.11795395829223465,0.747298218703291
Z,QRC_K0,4,1,0,0,exact,Z083,1e-08,0.856041355584292,0.535311422681576,0.26719319752940796,0.4215526283064737
Z,QRC_K0,8,1,0,0,exact,Z005,0.1,0.9130338728370407,0.8563823675837803,0.1663691470521944,0.6699596191757649
Z,QRC_K0,8,1,0,0,exact,Z007,0.1,0.9931172644272467,0.9510681092138368,0.013718099096542202,0.7483816055238525
Z,QRC_K0,8,1,0,0,exact,Z009,0.1,0.9480594792633333,0.6226942842606831,0.10118322377893707,0.49662650066523106
Z,QRC_K0,8,1,0,0,exact,Z011,0.1,1.0161215944942337,0.8099592895369238,-0.03250309479750402,0.6492477687487076
Z,QRC_K0,8,1,0,0,exact,Z013,0.1,1.0338300078212441,0.7031907153673389,-0.0688044850716738,0.5646684735121268
Z,QRC_K0,8,1,0,0,exact,Z019,0.1,1.0049274427422055,0.6413160747753681,-0.00987916517638876,0.5096388872756024
Z,QRC_K0,8,1,0,0,exact,Z028,0.1,0.96432862347404,0.6741222269784786,0.07007030594866326,0.5312052276616561
Z,QRC_K0,8,1,0,0,exact,Z030,0.1,1.0174520837789514,1.112578581928793,-0.03520874278613051,0.8823924494496692
Z,QRC_K0,8,1,0,0,exact,Z034,0.1,0.9820582827788632,0.8832194986471218,0.03556152922543021,0.7022612319320652
Z,QRC_K0,8,1,0,0,exact,Z035,0.1,0.7632343427487361,0.890101277249266,0.41747333804890474,0.7051500031544434
Z,QRC_K0,8,1,0,0,exact,Z037,0.1,0.919253946085332,0.8729500825634362,0.15497218260654555,0.6965417230403278
Z,QRC_K0,8,1,0,0,exact,Z067,0.1,0.9032698662490398,0.8845153184600036,0.18410354872644163,0.7044242583405855
Z,QRC_K0,8,1,0,0,exact,Z068,0.1,0.9418451905105784,0.8145111357252037,0.1129276371120922,0.6426133862863477
Z,QRC_K0,8,1,0,0,exact,Z072,0.1,0.975051767842872,0.919406029640462,0.0492740500264901,0.7304233729978078
Z,QRC_K0,8,1,0,0,exact,Z073,0.1,1.033246351062327,0.5432955564847805,-0.06759802198361409,0.4241547832102196
Z,QRC_K0,8,1,0,0,exact,Z075,0.1,0.943712564421898,0.8521757106630984,0.10940659575224487,0.680081522830239
Z,QRC_K0,8,1,0,0,exact,Z077,0.1,0.9565532376081113,1.0177244602292925,0.08500590362144,0.7988301326828174
Z,QRC_K0,8,1,0,0,exact,Z080,0.1,1.040252145153951,0.48543332374345977,-0.0821245254973968,0.38852101326196703
Z,QRC_K0,8,1,0,0,exact,Z082,0.1,0.9882666361857224,0.9916334189589089,0.02332905580215705,0.7824019357329637
Z,QRC_K0,8,1,0,0,exact,Z083,0.1,1.0042824656061589,0.6282866667445974,-0.008583270723985681,0.5031739530018299
Z,QRC_K0,16,1,0,0,exact,Z005,1.0,0.9327704963777589,0.8741064280094448,0.12993920108718926,0.6876164018315769
Z,QRC_K0,16,1,0,0,exact,Z007,1.0,0.9910926447310939,0.9491021262527027,0.017735369559925718,0.7453933788571644
Z,QRC_K0,16,1,0,0,exact,Z009,1.0,0.9967351145596283,0.6549148019490981,0.006519111403804789,0.520378599075558
Z,QRC_K0,16,1,0,0,exact,Z011,1.0,1.0567732684541256,0.8413577552003294,-0.11676974091921521,0.6698675526625888
Z,QRC_K0,16,1,0,0,exact,Z013,1.0,1.0699751526993115,0.7281512815364096,-0.1448468273939152,0.5826986010331257
Z,QRC_K0,16,1,0,0,exact,Z019,1.0,1.0360255938126715,0.6615881107922107,-0.07334903103489898,0.5260240745057572
Z,QRC_K0,16,1,0,0,exact,Z028,1.0,1.039054584512604,0.7269368527816265,-0.07963442959666,0.5781876802435229
Z,QRC_K0,16,1,0,0,exact,Z030,1.0,1.0607660786628486,1.1604949768465136,-0.12522467364175638,0.9245022321102152
Z,QRC_K0,16,1,0,0,exact,Z034,1.0,1.0159660766102765,0.9143252704215219,-0.03218706882287847,0.724510909523834
Z,QRC_K0,16,1,0,0,exact,Z035,1.0,0.8152286364898462,0.9509395980044194,0.3354022702469064,0.7464459892638103
Z,QRC_K0,16,1,0,0,exact,Z037,1.0,0.9519810528499648,0.9043335817819904,0.0937320750146724,0.7257386936850131
Z,QRC_K0,16,1,0,0,exact,Z067,1.0,0.9459962423337781,0.9271434892461506,0.10509110949037181,0.7381867262740115
Z,QRC_K0,16,1,0,0,exact,Z068,1.0,0.9691311377769833,0.8387954690986774,0.06078483779108956,0.6668368172648138
Z,QRC_K0,16,1,0,0,exact,Z072,1.0,0.9825156112852217,0.9266358461965669,0.03466307358082732,0.7389347648770227
Z,QRC_K0,16,1,0,0,exact,Z073,1.0,1.0737944843163283,0.5650246602896213,-0.15303459454816948,0.44505273149950814
Z,QRC_K0,16,1,0,0,exact,Z075,1.0,0.9712195912501096,0.8776380689915187,0.05673250557196996,0.7006696957729144
Z,QRC_K0,16,1,0,0,exact,Z077,1.0,0.9524419613254139,1.0126408091188746,0.09285431030659863,0.7965169203505841
Z,QRC_K0,16,1,0,0,exact,Z080,1.0,1.0606752916656004,0.49506136842485376,-0.12503207434990626,0.39799782605722445
Z,QRC_K0,16,1,0,0,exact,Z082,1.0,0.9904964203572731,0.9931810661726979,0.01891684125942794,0.7839020328526211
Z,QRC_K0,16,1,0,0,exact,Z083,1.0,1.0152294423119423,0.6347474611868346,-0.030690820537017327,0.5045190412799945
Z,QRC_K0,32,1,0,0,exact,Z005,100.0,1.032515142896805,0.9665616447438888,-0.06608752031120946,0.7607620081961538
Z,QRC_K0,32,1,0,0,exact,Z007,100.0,1.0506590369648652,1.0078791766640385,-0.1038844119559379,0.7891167228497948
Z,QRC_K0,32,1,0,0,exact,Z009,100.0,1.0589788859701226,0.6952592727397564,-0.12143628093052228,0.553883877832676
Z,QRC_K0,32,1,0,0,exact,Z011,100.0,1.0741596913001177,0.8556510661717677,-0.15381904241396427,0.6814457826060669
Z,QRC_K0,32,1,0,0,exact,Z013,100.0,1.0880102450565874,0.7407185885292228,-0.18376629334809502,0.5929972826528355
Z,QRC_K0,32,1,0,0,exact,Z019,100.0,1.0589439423609226,0.6768959591031073,-0.12136227306289316,0.5327605220814796
Z,QRC_K0,32,1,0,0,exact,Z028,100.0,1.1460936591236373,0.80148230254423,-0.3135306754834082,0.639784079482199
Z,QRC_K0,32,1,0,0,exact,Z030,100.0,1.2029244060237954,1.3167309282500514,-0.4470271266077004,1.0547002204803844
Z,QRC_K0,32,1,0,0,exact,Z034,100.0,1.0848952559894405,0.9772547538481571,-0.17699771646839335,0.7739178717649038
Z,QRC_K0,32,1,0,0,exact,Z035,100.0,0.9439182033004089,1.1009470883304622,0.10901842547812801,0.8606958439692189
Z,QRC_K0,32,1,0,0,exact,Z037,100.0,1.016417392732533,0.966072666677479,-0.033104316249200405,0.7679371105877517
Z,QRC_K0,32,1,0,0,exact,Z067,100.0,1.04622543360054,1.026845276621411,-0.09458765791263835,0.8177038224662643
Z,QRC_K0,32,1,0,0,exact,Z068,100.0,1.0264468137022895,0.8883504047955185,-0.05359306135958275,0.708853493314161
Z,QRC_K0,32,1,0,0,exact,Z072,100.0,1.011704340699521,0.955758255081004,-0.023545672990252342,0.7609824087034766
Z,QRC_K0,32,1,0,0,exact,Z073,100.0,1.1230262554129427,0.5907938957128441,-0.26118797034681585,0.47002748700027824
Z,QRC_K0,32,1,0,0,exact,Z075,100.0,1.0097455222901253,0.914104432810448,-0.019586019784957776,0.7305605314122086
Z,QRC_K0,32,1,0,0,exact,Z077,100.0,1.0056827382333187,1.0694849378663878,-0.011397769980465933,0.8404478188764039
Z,QRC_K0,32,1,0,0,exact,Z080,100.0,1.1536161564447336,0.538869107378538,-0.33083023641031994,0.4344830321384563
Z,QRC_K0,32,1,0,0,exact,Z082,100.0,1.0258969329907108,1.03032163378899,-0.052464517119747534,0.8048470009284607
Z,QRC_K0,32,1,0,0,exact,Z083,100.0,1.144550276197445,0.7167211884038858,-0.30999533474364815,0.5715613677732421
Z,QRC_K0,64,1,0,0,exact,Z005,100.0,1.0859503646847628,1.0164164626233005,-0.17928819455896972,0.8060762299593497
Z,QRC_K0,64,1,0,0,exact,Z007,100.0,1.0433540415702474,1.0019548878590676,-0.08858765606096952,0.7914457795485568
Z,QRC_K0,64,1,0,0,exact,Z009,100.0,1.0899000843542432,0.7174654393109114,-0.18788219387538674,0.5706172210650992
Z,QRC_K0,64,1,0,0,exact,Z011,100.0,1.0789935717250998,0.8539746400763097,-0.16422712782408833,0.675427365781736
Z,QRC_K0,64,1,0,0,exact,Z013,100.0,1.076689320063751,0.7356834024099731,-0.15925989193934265,0.5875335102841188
Z,QRC_K0,64,1,0,0,exact,Z019,100.0,1.0810700974054055,0.6908966894976651,-0.1687125555041331,0.5448697180392963
Z,QRC_K0,64,1,0,0,exact,Z028,100.0,1.306383771270876,0.9155390400878947,-0.7066385578399159,0.72888606359614
Z,QRC_K0,64,1,0,0,exact,Z030,100.0,1.3021300285040842,1.4275759722604004,-0.6955426111320471,1.155423549439118
Z,QRC_K0,64,1,0,0,exact,Z034,100.0,1.123960708745085,1.014778118538996,-0.26328767480275395,0.8100446906618076
Z,QRC_K0,64,1,0,0,exact,Z035,100.0,1.0371982368214292,1.2117150224958535,-0.0757801824654818,0.9432112984464225
Z,QRC_K0,64,1,0,0,exact,Z037,100.0,1.0459877887361906,0.9950131295476512,-0.09409045418522544,0.7892698142544382
Z,QRC_K0,64,1,0,0,exact,Z067,100.0,1.113518027554999,1.0963440770843063,-0.23992239768997514,0.8597632895542012
Z,QRC_K0,64,1,0,0,exact,Z068,100.0,1.0484110140837988,0.9070643168251726,-0.09916565445221948,0.7217900601974017
Z,QRC_K0,64,1,0,0,exact,Z072,100.0,1.0317813365036088,0.976543470750958,-0.06457272635717337,0.777705747321243
Z,QRC_K0,64,1,0,0,exact,Z073,100.0,1.2618277348659808,0.664876966703648,-0.5922092324770123,0.5265955120174348
Z,QRC_K0,64,1,0,0,exact,Z075,100.0,1.0364300343036408,0.9382260640172876,-0.07418721600664635,0.7463380205547526
Z,QRC_K0,64,1,0,0,exact,Z077,100.0,1.0402717377053867,1.1033872090671744,-0.08216528826858527,0.8669975091368203
Z,QRC_K0,64,1,0,0,exact,Z080,100.0,1.267206390210623,0.5931536526417858,-0.6058120353906378,0.47842620431329796
Z,QRC_K0,64,1,0,0,exact,Z082,100.0,1.0152506642994943,1.0154195078627863,-0.03073391136056447,0.7984861312376252
Z,QRC_K0,64,1,0,0,exact,Z083,100.0,1.2754401906693285,0.7996711028737665,-0.6267476799746128,0.6422835931197189
Z,QRC_K0,128,1,0,0,exact,Z005,100.0,1.0744209599243535,1.0082791124539692,-0.15438039912476964,0.7926055592679659
Z,QRC_K0,128,1,0,0,exact,Z007,100.0,1.0600742061771506,1.0200636853892533,-0.12375732260211603,0.8075898600691228
Z,QRC_K0,128,1,0,0,exact,Z009,100.0,1.059608170216413,0.698243314145968,-0.12276947438937524,0.5556234386736614
Z,QRC_K0,128,1,0,0,exact,Z011,100.0,1.086269020777503,0.857023448864522,-0.17998038550091522,0.6807201832172682
Z,QRC_K0,128,1,0,0,exact,Z013,100.0,1.0322055230209126,0.7087941372308885,-0.06544824175487562,0.5693520622419117
Z,QRC_K0,128,1,0,0,exact,Z019,100.0,1.042125438965778,0.6611178119324944,-0.08602543053961531,0.5257270247753062
Z,QRC_K0,128,1,0,0,exact,Z028,100.0,1.2405502928236485,0.8708164019793624,-0.53896502902484,0.6931904732976966
Z,QRC_K0,128,1,0,0,exact,Z030,100.0,1.343409673031785,1.4798468211555988,-0.8047495495953676,1.2015556737021487
Z,QRC_K0,128,1,0,0,exact,Z034,100.0,1.1287816086751796,1.0228018671508672,-0.2741479200833261,0.8122212389111743
Z,QRC_K0,128,1,0,0,exact,Z035,100.0,1.0871251827203912,1.2770139971748846,-0.18184116290484376,1.0030368977272277
Z,QRC_K0,128,1,0,0,exact,Z037,100.0,1.0521019928414297,0.9977904420742468,-0.10691860334090753,0.7990684443667215
Z,QRC_K0,128,1,0,0,exact,Z067,100.0,1.0675910441289633,1.0551106224142786,-0.13975063750437022,0.8370508084943535
Z,QRC_K0,128,1,0,0,exact,Z068,100.0,1.0585461284927629,0.9196072626756616,-0.1205199061470168,0.7221856193413715
Z,QRC_K0,128,1,0,0,exact,Z072,100.0,1.0368455269209478,0.9792170795136035,-0.07504864669597766,0.7836639617776552
Z,QRC_K0,128,1,0,0,exact,Z073,100.0,1.2901593399546243,0.6770985886048545,-0.6645111224721523,0.5405822283839107
Z,QRC_K0,128,1,0,0,exact,Z075,100.0,1.0523771927053431,0.952996316668614,-0.10749775572637921,0.7586668105345546
Z,QRC_K0,128,1,0,0,exact,Z077,100.0,1.0441751500925154,1.1081311862596843,-0.090301744070727,0.8738305523716502
Z,QRC_K0,128,1,0,0,exact,Z080,100.0,1.3107750612445972,0.6138740627518825,-0.7181312611807777,0.4951496611629245
Z,QRC_K0,128,1,0,0,exact,Z082,100.0,1.0341700719711924,1.0349316129532504,-0.0695077377609008,0.8153579913509802
Z,QRC_K0,128,1,0,0,exact,Z083,100.0,1.2695187930574987,0.794022702241758,-0.6116779659261684,0.6362146997017729
Z,QRC_K0,1,2,0,0,exact,Z005,1e-08,0.26460430187450124,0.24799873515783896,0.9299845634295079,0.19536298861382295
Z,QRC_K0,1,2,0,0,exact,Z007,1e-08,0.2477634051418619,0.23785589702006385,0.9386132950725096,0.1900063081451246
Z,QRC_K0,1,2,0,0,exact,Z009,1e-08,0.25076178448457925,0.1647521349939436,0.9371185274421094,0.13019330373039417
Z,QRC_K0,1,2,0,0,exact,Z011,1e-08,0.2484599684717202,0.19814631060178664,0.9382676440670318,0.15904749957580494
Z,QRC_K0,1,2,0,0,exact,Z013,1e-08,0.21441654007026925,0.14572882418181482,0.9540255473442946,0.11636184842023668
Z,QRC_K0,1,2,0,0,exact,Z019,1e-08,0.2168865802298015,0.13832380924584275,0.9529602113162219,0.10913377391432648
Z,QRC_K0,1,2,0,0,exact,Z028,1e-08,0.22620553577637212,0.15802388348039226,0.9488310555841244,0.1251257025784658
Z,QRC_K0,1,2,0,0,exact,Z030,1e-08,0.5931635560321088,0.648633576145885,0.6481569957953432,0.5152343511968843
Z,QRC_K0,1,2,0,0,exact,Z034,1e-08,0.4037627016848113,0.36299602972546624,0.8369756807281821,0.2835127424214421
Z,QRC_K0,1,2,0,0,exact,Z035,1e-08,0.15913094595385702,0.1854371283006327,0.9746773420398307,0.147365706613318
Z,QRC_K0,1,2,0,0,exact,Z037,1e-08,0.22029951869223593,0.2095405221072539,0.9514681220639692,0.16708150481609843
Z,QRC_K0,1,2,0,0,exact,Z067,1e-08,0.21510214824813134,0.21072462945031967,0.9537310658190389,0.16849457081978994
Z,QRC_K0,1,2,0,0,exact,Z068,1e-08,0.24870398376783617,0.21497823712023317,0.9381463284580079,0.1700754352563383
Z,QRC_K0,1,2,0,0,exact,Z072,1e-08,0.24046250947531234,0.2266646508415751,0.9421777815368353,0.17876104319765063
Z,QRC_K0,1,2,0,0,exact,Z073,1e-08,0.2785122783133714,0.14633757699537786,0.9224309108286951,0.11702652799950056
Z,QRC_K0,1,2,0,0,exact,Z075,1e-08,0.2019733895085546,0.18224209849571324,0.9592067499304257,0.14492728706507932
Z,QRC_K0,1,2,0,0,exact,Z077,1e-08,0.223513943069796,0.23781678207381135,0.950041517253392,0.18563303630771283
Z,QRC_K0,1,2,0,0,exact,Z080,1e-08,0.29525241152564563,0.13772264430892422,0.9128260134882908,0.11000667056308919
Z,QRC_K0,1,2,0,0,exact,Z082,1e-08,0.2969699428831597,0.2978438961879867,0.9118088530239729,0.23343696271075562
Z,QRC_K0,1,2,0,0,exact,Z083,1e-08,0.25105873837179754,0.15695873567765373,0.9369695098871613,0.12134871474168718
Z,QRC_K0,2,2,0,0,exact,Z005,1e-08,0.4823909930218081,0.4521737908868822,0.7672989298514339,0.3569062825399014
Z,QRC_K0,2,2,0,0,exact,Z007,1e-08,0.5110891843268867,0.4901533454500181,0.7387878456640777,0.3896936948836342
Z,QRC_K0,2,2,0,0,exact,Z009,1e-08,0.4631293194563033,0.3042682314856994,0.7855112334599414,0.2413216267649478
Z,QRC_K0,2,2,0,0,exact,Z011,1e-08,0.46983800106822987,0.37464529198955704,0.7792522527522101,0.2992655446347472
Z,QRC_K0,2,2,0,0,exact,Z013,1e-08,0.43125953796342387,0.29314046160953416,0.8140152109155742,0.2350767042409738
Z,QRC_K0,2,2,0,0,exact,Z019,1e-08,0.4312997043858277,0.27507568022851464,0.8139805649966976,0.2180098189306206
Z,QRC_K0,2,2,0,0,exact,Z028,1e-08,0.4358866208799676,0.30453984343715773,0.8100028537378434,0.24056272400285203
Z,QRC_K0,2,2,0,0,exact,Z030,1e-08,0.8854752267517123,0.96837405158559,0.21593362280900352,0.762158700744334
Z,QRC_K0,2,2,0,0,exact,Z034,1e-08,0.6649514495384586,0.5977745356067338,0.5578395697567027,0.47401029651221904
Z,QRC_K0,2,2,0,0,exact,Z035,1e-08,0.33105571442919723,0.3858233088919216,0.8904021139437738,0.30891309743970624
Z,QRC_K0,2,2,0,0,exact,Z037,1e-08,0.4395851946084576,0.41811189951996897,0.8067648566810445,0.33083163435463103
Z,QRC_K0,2,2,0,0,exact,Z067,1e-08,0.41598374592801385,0.40756845479901394,0.8269575231236976,0.32589947565190486
Z,QRC_K0,2,2,0,0,exact,Z068,1e-08,0.47890223888236366,0.41395873986667847,0.7706526455934595,0.33017272927605174
Z,QRC_K0,2,2,0,0,exact,Z072,1e-08,0.5168518344793018,0.487245578462827,0.7328641811953804,0.38587408051058714
Z,QRC_K0,2,2,0,0,exact,Z073,1e-08,0.5226423213864617,0.2746434335273402,0.7268450038957706,0.22011989863982995
Z,QRC_K0,2,2,0,0,exact,Z075,1e-08,0.4282715482758279,0.3864611038613125,0.8165834809374252,0.3073705392774365
Z,QRC_K0,2,2,0,0,exact,Z077,1e-08,0.4521428285516214,0.4811087219885168,0.7955668625893391,0.37835824666407725
Z,QRC_K0,2,2,0,0,exact,Z080,1e-08,0.5562351284197418,0.25947111198715334,0.6906024819118732,0.20821557939459365
Z,QRC_K0,2,2,0,0,exact,Z082,1e-08,0.5720318294993527,0.5736858047346078,0.6727795860396234,0.45348002483980165
Z,QRC_K0,2,2,0,0,exact,Z083,1e-08,0.47919810621286085,0.29960408691410373,0.7703691750020077,0.23448333867978685
Z,QRC_K0,4,2,0,0,exact,Z005,0.001,0.8165474684757352,0.7655606151874331,0.3332502317258682,0.5965395807206981
Z,QRC_K0,4,2,0,0,exact,Z007,0.001,0.9124347914915231,0.8739756628243908,0.1674627512758209,0.6929464596211502
Z,QRC_K0,4,2,0,0,exact,Z009,0.001,0.7808474402274299,0.5129480006330606,0.39027727509027055,0.4083029724053501
Z,QRC_K0,4,2,0,0,exact,Z011,0.001,0.8235812708813453,0.6565185391116767,0.3217138902534682,0.5235340469898323
Z,QRC_K0,4,2,0,0,exact,Z013,0.001,0.8131461767486787,0.5528530231303899,0.3387932952390067,0.44186087302514426
Z,QRC_K0,4,2,0,0,exact,Z019,0.001,0.7960842056697613,0.5078395643009759,0.36624993748314516,0.40285536053401744
Z,QRC_K0,4,2,0,0,exact,Z028,0.001,0.7918173066963894,0.5533531233423777,0.37302535281607596,0.4331143996061564
Z,QRC_K0,4,2,0,0,exact,Z030,0.001,1.1235381943520668,1.228767268152468,-0.2623380741679031,0.9800620228274635
Z,QRC_K0,4,2,0,0,exact,Z034,0.001,0.9658549529777997,0.8682865325441013,0.06712420980825207,0.6886362144252561
Z,QRC_K0,4,2,0,0,exact,Z035,0.001,0.6336512602031285,0.738658648811552,0.5984860804429872,0.5858583697595824
Z,QRC_K0,4,2,0,0,exact,Z037,0.001,0.8069610838620085,0.7671536254067542,0.34881380913225246,0.6082450794392433
Z,QRC_K0,4,2,0,0,exact,Z067,0.001,0.76444266285157,0.74903051915739,0.41562741521240076,0.5963595169038586
Z,QRC_K0,4,2,0,0,exact,Z068,0.001,0.8344161352014987,0.7212991402748535,0.30374971331539413,0.5682732992592386
Z,QRC_K0,4,2,0,0,exact,Z072,0.001,0.9262109179210244,0.8732958858480835,0.1421333355238934,0.6902058095707044
Z,QRC_K0,4,2,0,0,exact,Z073,0.001,0.9026196893834642,0.47442279776257584,0.18527769633729851,0.37132201080026994
Z,QRC_K0,4,2,0,0,exact,Z075,0.001,0.7988631104466838,0.7210452847879276,0.3618177307674496,0.5741444753371591
Z,QRC_K0,4,2,0,0,exact,Z077,0.001,0.8276139205586308,0.8808044415067325,0.31505519849757213,0.6926482614205998
Z,QRC_K0,4,2,0,0,exact,Z080,0.001,0.9327584941817864,0.4352125838871078,0.12996159153172637,0.3473573022092151
Z,QRC_K0,4,2,0,0,exact,Z082,0.001,0.9461987792870834,0.9489744328226191,0.10470787007563298,0.7517430680128806
Z,QRC_K0,4,2,0,0,exact,Z083,0.001,0.8523148568807748,0.5329811178317138,0.2735593847403043,0.4180706251321621
Z,QRC_K0,8,2,0,0,exact,Z005,0.01,0.9126408873018396,0.8560137658340817,0.16708661082491105,0.667873539659532
Z,QRC_K0,8,2,0,0,exact,Z007,0.01,0.9960245421170167,0.9538522910968935,0.007935111500587122,0.7509422742228968
Z,QRC_K0,8,2,0,0,exact,Z009,0.01,0.9408178882178646,0.6179379399050836,0.11486170120927741,0.4930744392492451
Z,QRC_K0,8,2,0,0,exact,Z011,0.01,1.0218909967847554,0.8145581298780835,-0.0442612093097412,0.6530970236082051
Z,QRC_K0,8,2,0,0,exact,Z013,0.01,1.028362011373975,0.699471492376816,-0.05752842643712763,0.5610307165240744
Z,QRC_K0,8,2,0,0,exact,Z019,0.01,0.9962645230211211,0.6357876461194049,0.007457000169497685,0.5048657230586553
Z,QRC_K0,8,2,0,0,exact,Z028,0.01,0.9627618707483765,0.6730269749960746,0.07308958023308632,0.5306781203884181
Z,QRC_K0,8,2,0,0,exact,Z030,0.01,1.0125577322347836,1.107226633874152,-0.02527316110844824,0.8775909515021522
Z,QRC_K0,8,2,0,0,exact,Z034,0.01,0.9795270123201978,0.8809429866878553,0.04052683213506714,0.7003721951748094
Z,QRC_K0,8,2,0,0,exact,Z035,0.01,0.76844028881756,0.8961725701479353,0.40949952252198496,0.7089327771717395
Z,QRC_K0,8,2,0,0,exact,Z037,0.01,0.9197368068794961,0.8734086211119269,0.15408420607110862,0.6963295874697929
Z,QRC_K0,8,2,0,0,exact,Z067,0.01,0.9048803240486076,0.8860923384035189,0.18119159914968685,0.704394799842588
Z,QRC_K0,8,2,0,0,exact,Z068,0.01,0.941749098234602,0.8144280347765249,0.11310863597431409,0.6433730163804251
Z,QRC_K0,8,2,0,0,exact,Z072,0.01,0.9791862339091711,0.9233045437051142,0.041194319322773953,0.7324373379996544
Z,QRC_K0,8,2,0,0,exact,Z073,0.01,1.0552279019240896,0.5548537670659851,-0.11350592499911594,0.43307064826493735
Z,QRC_K0,8,2,0,0,exact,Z075,0.01,0.940608958151125,0.8493731434629525,0.11525478784585508,0.6761710730625706
Z,QRC_K0,8,2,0,0,exact,Z077,0.01,0.9503234318378578,1.0110962607045924,0.09688537489991644,0.795377090300086
Z,QRC_K0,8,2,0,0,exact,Z080,0.01,1.0495355590818243,0.48976542582052585,-0.10152488977719742,0.39315409365140797
Z,QRC_K0,8,2,0,0,exact,Z082,0.01,1.0014766540956535,1.004888440169674,-0.002955488698624942,0.7929647438916926
Z,QRC_K0,8,2,0,0,exact,Z083,0.01,0.9923203938788194,0.6208031046688685,0.015300235892184544,0.4926742150277396
Z,QRC_K0,16,2,0,0,exact,Z005,1.0,0.9294050944239174,0.8709526838761216,0.13620617045886907,0.6833160533088983
Z,QRC_K0,16,2,0,0,exact,Z007,1.0,0.9880041995185086,0.9461445319917998,0.023847701733791138,0.744023563769495
Z,QRC_K0,16,2,0,0,exact,Z009,1.0,1.0024730896073732,0.6586849959927213,-0.004952295386952521,0.522800430438101
Z,QRC_K0,16,2,0,0,exact,Z011,1.0,1.0612672317712104,0.8449356569142383,-0.12628813723132803,0.6719295479388969
Z,QRC_K0,16,2,0,0,exact,Z013,1.0,1.0769947181368678,0.7329283135602753,-0.15991762289471123,0.5874205047451377
Z,QRC_K0,16,2,0,0,exact,Z019,1.0,1.0407151513272133,0.6645827814982493,-0.08308802620202438,0.5284057030438779
Z,QRC_K0,16,2,0,0,exact,Z028,1.0,1.0357690529501016,0.7246382497925635,-0.07281753104915034,0.5743689828388764
Z,QRC_K0,16,2,0,0,exact,Z030,1.0,1.048838939081598,1.147446496271384,-0.10006312013381158,0.9107715402077141
Z,QRC_K0,16,2,0,0,exact,Z034,1.0,1.007305811510755,0.9065314085876098,-0.014664997903340637,0.7173483659106842
Z,QRC_K0,16,2,0,0,exact,Z035,1.0,0.8120762366172419,0.9472624187035168,0.3405321859215774,0.7422963174903362
Z,QRC_K0,16,2,0,0,exact,Z037,1.0,0.9552829423688332,0.9074702088884935,0.08743450001914455,0.728559044146074
Z,QRC_K0,16,2,0,0,exact,Z067,1.0,0.9478258995623097,0.9289366832474294,0.10162606411889863,0.738683273995058
Z,QRC_K0,16,2,0,0,exact,Z068,1.0,0.9708961763970893,0.8403231327342975,0.057360614657511966,0.6691493377568264
Z,QRC_K0,16,2,0,0,exact,Z072,1.0,0.9898563285814019,0.933559066250585,0.020184448767347818,0.743004815099762
Z,QRC_K0,16,2,0,0,exact,Z073,1.0,1.0898052555696616,0.5734494386997556,-0.18767549506725523,0.45083929596847605
Z,QRC_K0,16,2,0,0,exact,Z075,1.0,0.9726642326399821,0.8789435124681696,0.05392429054287451,0.6991853866138322
Z,QRC_K0,16,2,0,0,exact,Z077,1.0,0.9566946039792136,1.0171622389515589,0.0847354347170558,0.8004087173861032
Z,QRC_K0,16,2,0,0,exact,Z080,1.0,1.0676286808324822,0.49830680497192514,-0.13983100013610605,0.40063474468176463
Z,QRC_K0,16,2,0,0,exact,Z082,1.0,0.9980723266222608,1.0007775062070503,0.0038516308308272906,0.7897061184629114
