construction,set,horizon,seed,segment_id,nrmse,rmse,r2,mae
AR,Z,1,4,Z075,0.1676386504319334,0.1512616068782213,0.97189728288136,0.11959115176517336
AR,Z,1,4,Z077,0.19437546356956406,0.20681370757163148,0.962218179162117,0.16107785815957304
AR,Z,1,4,Z080,0.2408790745056406,0.11235980403405328,0.9419772714653061,0.0891756602427611
AR,Z,1,4,Z082,0.26709405897798083,0.2678800904977946,0.9286607636586669,0.21056212596782864
AR,Z,1,4,Z083,0.22311048257492636,0.1394858409968234,0.9502217125651835,0.10525286643194347
AR,Z,1,5,Z005,0.23907566941589425,0.2240721832643379,0.942842824293342,0.17717129606923535
AR,Z,1,5,Z007,0.20926279587732866,0.2008948415841686,0.9562090822616035,0.16017085241885137
AR,Z,1,5,Z009,0.22281305082799518,0.14638963390645243,0.9503543443807212,0.11573822513111813
AR,Z,1,5,Z011,0.20583455560734157,0.1641526320671462,0.9576321357179282,0.1300572246653228
AR,Z,1,5,Z013,0.18153519030598278,0.12338091931827169,0.9670449746805706,0.0980353429055884
AR,Z,1,5,Z019,0.18281632289965485,0.11659481259285194,0.9665781920814491,0.09121771852184242
AR,Z,1,5,Z028,0.19651239382690047,0.13728068819347933,0.9613828790724211,0.1084446430677531
AR,Z,1,5,Z030,0.6165065231136487,0.6741594737874038,0.6199197069583202,0.5312586176938037
AR,Z,1,5,Z034,0.3859044086824854,0.3469408333676342,0.8510777873594213,0.27045106204825303
AR,Z,1,5,Z035,0.13229303409829163,0.15416259980304775,0.9824985531290682,0.12252563065547813
AR,Z,1,5,Z037,0.19860129826195572,0.18890200022236955,0.9605575243286657,0.15057081056029578
AR,Z,1,5,Z067,0.19249256664217418,0.18857517280962582,0.9629466117875082,0.15109606155205252
AR,Z,1,5,Z068,0.223279999563545,0.19300189712757232,0.9501460417949034,0.1510168491603361
AR,Z,1,5,Z072,0.20565777145516423,0.19385702603476793,0.9577048810400954,0.15310087638639308
AR,Z,1,5,Z073,0.22802821324779193,0.1198119394065692,0.9480031339630195,0.09480689048133159
AR,Z,1,5,Z075,0.1676386504319334,0.1512616068782213,0.97189728288136,0.11959115176517336
AR,Z,1,5,Z077,0.19437546356956406,0.20681370757163148,0.962218179162117,0.16107785815957304
AR,Z,1,5,Z080,0.2408790745056406,0.11235980403405328,0.9419772714653061,0.0891756602427611
AR,Z,1,5,Z082,0.26709405897798083,0.2678800904977946,0.9286607636586669,0.21056212596782864
AR,Z,1,5,Z083,0.22311048257492636,0.1394858409968234,0.9502217125651835,0.10525286643194347
AR,Z,1,6,Z005,0.23907566941589425,0.2240721832643379,0.942842824293342,0.17717129606923535
AR,Z,1,6,Z007,0.20926279587732866,0.2008948415841686,0.9562090822616035,0.16017085241885137
AR,Z,1,6,Z009,0.22281305082799518,0.14638963390645243,0.9503543443807212,0.11573822513111813
AR,Z,1,6,Z011,0.20583455560734157,0.1641526320671462,0.9576321357179282,0.1300572246653228
AR,Z,1,6,Z013,0.18153519030598278,0.12338091931827169,0.9670449746805706,0.0980353429055884
AR,Z,1,6,Z019,0.18281632289965485,0.11659481259285194,0.9665781920814491,0.09121771852184242
AR,Z,1,6,Z028,0.19651239382690047,0.13728068819347933,0.9613828790724211,0.1084446430677531
AR,Z,1,6,Z030,0.6165065231136487,0.6741594737874038,0.6199197069583202,0.5312586176938037
AR,Z,1,6,Z034,0.3859044086824854,0.3469408333676342,0.8510777873594213,0.27045106204825303
AR,Z,1,6,Z035,0.13229303409829163,0.15416259980304775,0.9824985531290682,0.12252563065547813
AR,Z,1,6,Z037,0.19860129826195572,0.18890200022236955,0.9605575243286657,0.15057081056029578
AR,Z,1,6,Z067,0.19249256664217418,0.18857517280962582,0.9629466117875082,0.15109606155205252
AR,Z,1,6,Z068,0.223279999563545,0.19300189712757232,0.9501460417949034,0.1510168491603361
AR,Z,1,6,Z072,0.20565777145516423,0.19385702603476793,0.9577048810400954,0.15310087638639308
AR,Z,1,6,Z073,0.22802821324779193,0.1198119394065692,0.9480031339630195,0.09480689048133159
AR,Z,1,6,Z075,0.1676386504319334,0.1512616068782213,0.97189728288136,0.11959115176517336
AR,Z,1,6,Z077,0.19437546356956406,0.20681370757163148,0.962218179162117,0.16107785815957304
AR,Z,1,6,Z080,0.2408790745056406,0.11235980403405328,0.9419772714653061,0.0891756602427611
AR,Z,1,6,Z082,0.26709405897798083,0.2678800904977946,0.9286607636586669,0.21056212596782864
AR,Z,1,6,Z083,0.22311048257492636,0.1394858409968234,0.9502217125651835,0.10525286643194347
AR,Z,1,7,Z005,0.23907566941589425,0.2240721832643379,0.942842824293342,0.17717129606923535
AR,Z,1,7,Z007,0.20926279587732866,0.2008948415841686,0.9562090822616035,0.16017085241885137
AR,Z,1,7,Z009,0.22281305082799518,0.14638963390645243,0.9503543443807212,0.11573822513111813
AR,Z,1,7,Z011,0.20583455560734157,0.1641526320671462,0.9576321357179282,0.1300572246653228
AR,Z,1,7,Z013,0.18153519030598278,0.12338091931827169,0.9670449746805706,0.0980353429055884
AR,Z,1,7,Z019,0.18281632289965485,0.11659481259285194,0.9665781920814491,0.09121771852184242
AR,Z,1,7,Z028,0.19651239382690047,0.13728068819347933,0.9613828790724211,0.1084446430677531
AR,Z,1,7,Z030,0.6165065231136487,0.6741594737874038,0.6199197069583202,0.5312586176938037
AR,Z,1,7,Z034,0.3859044086824854,0.3469408333676342,0.8510777873594213,0.27045106204825303
AR,Z,1,7,Z035,0.13229303409829163,0.15416259980304775,0.9824985531290682,0.12252563065547813
AR,Z,1,7,Z037,0.19860129826195572,0.18890200022236955,0.9605575243286657,0.15057081056029578
AR,Z,1,7,Z067,0.19249256664217418,0.18857517280962582,0.9629466117875082,0.15109606155205252
AR,Z,1,7,Z068,0.223279999563545,0.19300189712757232,0.9501460417949034,0.1510168491603361
AR,Z,1,7,Z072,0.20565777145516423,0.19385702603476793,0.9577048810400954,0.15310087638639308
AR,Z,1,7,Z073,0.22802821324779193,0.1198119394065692,0.9480031339630195,0.09480689048133159
AR,Z,1,7,Z075,0.1676386504319334,0.1512616068782213,0.97189728288136,0.11959115176517336
AR,Z,1,7,Z077,0.19437546356956406,0.20681370757163148,0.962218179162117,0.16107785815957304
AR,Z,1,7,Z080,0.2408790745056406,0.11235980403405328,0.9419772714653061,0.0891756602427611
AR,Z,1,7,Z082,0.26709405897798083,0.2678800904977946,0.9286607636586669,0.21056212596782864
AR,Z,1,7,Z083,0.22311048257492636,0.1394858409968234,0.9502217125651835,0.10525286643194347
AR,Z,1,8,Z005,0.23907566941589425,0.2240721832643379,0.942842824293342,0.17717129606923535
AR,Z,1,8,Z007,0.20926279587732866,0.2008948415841686,0.9562090822616035,0.16017085241885137
AR,Z,1,8,Z009,0.22281305082799518,0.14638963390645243,0.9503543443807212,0.11573822513111813
AR,Z,1,8,Z011,0.20583455560734157,0.1641526320671462,0.9576321357179282,0.1300572246653228
AR,Z,1,8,Z013,0.18153519030598278,0.12338091931827169,0.9670449746805706,0.0980353429055884
AR,Z,1,8,Z019,0.18281632289965485,0.11659481259285194,0.9665781920814491,0.09121771852184242
AR,Z,1,8,Z028,0.19651239382690047,0.13728068819347933,0.9613828790724211,0.1084446430677531
AR,Z,1,8,Z030,0.6165065231136487,0.6741594737874038,0.6199197069583202,0.5312586176938037
AR,Z,1,8,Z034,0.3859044086824854,0.3469408333676342,0.8510777873594213,0.27045106204825303
AR,Z,1,8,Z035,0.13229303409829163,0.15416259980304775,0.9824985531290682,0.12252563065547813
AR,Z,1,8,Z037,0.19860129826195572,0.18890200022236955,0.9605575243286657,0.15057081056029578
AR,Z,1,8,Z067,0.19249256664217418,0.18857517280962582,0.9629466117875082,0.15109606155205252
AR,Z,1,8,Z068,0.223279999563545,0.19300189712757232,0.9501460417949034,0.1510168491603361
AR,Z,1,8,Z072,0.20565777145516423,0.19385702603476793,0.9577048810400954,0.15310087638639308
AR,Z,1,8,Z073,0.22802821324779193,0.1198119394065692,0.9480031339630195,0.09480689048133159
AR,Z,1,8,Z075,0.1676386504319334,0.1512616068782213,0.97189728288136,0.11959115176517336
AR,Z,1,8,Z077,0.19437546356956406,0.20681370757163148,0.962218179162117,0.16107785815957304
AR,Z,1,8,Z080,0.2408790745056406,0.11235980403405328,0.9419772714653061,0.0891756602427611
AR,Z,1,8,Z082,0.26709405897798083,0.2678800904977946,0.9286607636586669,0.21056212596782864
AR,Z,1,8,Z083,0.22311048257492636,0.1394858409968234,0.9502217125651835,0.10525286643194347
AR,Z,1,9,Z005,0.23907566941589425,0.2240721832643379,0.942842824293342,0.17717129606923535
AR,Z,1,9,Z007,0.20926279587732866,0.2008948415841686,0.9562090822616035,0.16017085241885137
AR,Z,1,9,Z009,0.22281305082799518,0.14638963390645243,0.9503543443807212,0.11573822513111813
AR,Z,1,9,Z011,0.20583455560734157,0.1641526320671462,0.9576321357179282,0.1300572246653228
AR,Z,1,9,Z013,0.18153519030598278,0.12338091931827169,0.9670449746805706,0.0980353429055884
AR,Z,1,9,Z019,0.18281632289965485,0.11659481259285194,0.9665781920814491,0.09121771852184242
AR,Z,1,9,Z028,0.19651239382690047,0.13728068819347933,0.9613828790724211,0.1084446430677531
AR,Z,1,9,Z030,0.6165065231136487,0.6741594737874038,0.6199197069583202,0.5312586176938037
AR,Z,1,9,Z034,0.3859044086824854,0.3469408333676342,0.8510777873594213,0.27045106204825303
AR,Z,1,9,Z035,0.13229303409829163,0.15416259980304775,0.9824985531290682,0.12252563065547813
AR,Z,1,9,Z037,0.19860129826195572,0.18890200022236955,0.9605575243286657,0.15057081056029578
AR,Z,1,9,Z067,0.19249256664217418,0.18857517280962582,0.9629466117875082,0.15109606155205252
AR,Z,1,9,Z068,0.223279999563545,0.19300189712757232,0.9501460417949034,0.1510168491603361
AR,Z,1,9,Z072,0.20565777145516423,0.19385702603476793,0.9577048810400954,0.15310087638639308
AR,Z,1,9,Z073,0.22802821324779193,0.1198119394065692,0.9480031339630195,0.09480689048133159
AR,Z,1,9,Z075,0.1676386504319334,0.1512616068782213,0.97189728288136,0.11959115176517336
AR,Z,1,9,Z077,0.19437546356956406,0.20681370757163148,0.962218179162117,0.16107785815957304
AR,Z,1,9,Z080,0.2408790745056406,0.11235980403405328,0.9419772714653061,0.0891756602427611
AR,Z,1,9,Z082,0.26709405897798083,0.2678800904977946,0.9286607636586669,0.21056212596782864
AR,Z,1,9,Z083,0.22311048257492636,0.1394858409968234,0.9502217125651835,0.10525286643194347
AR,Z,1,10,Z005,0.23907566941589425,0.2240721832643379,0.942842824293342,0.17717129606923535
AR,Z,1,10,Z007,0.20926279587732866,0.2008948415841686,0.9562090822616035,0.16017085241885137
AR,Z,1,10,Z009,0.22281305082799518,0.14638963390645243,0.9503543443807212,0.11573822513111813
AR,Z,1,10,Z011,0.20583455560734157,0.1641526320671462,0.9576321357179282,0.1300572246653228
AR,Z,1,10,Z013,0.18153519030598278,0.12338091931827169,0.9670449746805706,0.0980353429055884
AR,Z,1,10,Z019,0.18281632289965485,0.11659481259285194,0.9665781920814491,0.09121771852184242
AR,Z,1,10,Z028,0.19651239382690047,0.13728068819347933,0.9613828790724211,0.1084446430677531
AR,Z,1,10,Z030,0.6165065231136487,0.6741594737874038,0.6199197069583202,0.5312586176938037
AR,Z,1,10,Z034,0.3859044086824854,0.3469408333676342,0.8510777873594213,0.27045106204825303
AR,Z,1,10,Z035,0.13229303409829163,0.15416259980304775,0.9824985531290682,0.12252563065547813
AR,Z,1,10,Z037,0.19860129826195572,0.18890200022236955,0.9605575243286657,0.15057081056029578
AR,Z,1,10,Z067,0.19249256664217418,0.18857517280962582,0.9629466117875082,0.15109606155205252
AR,Z,1,10,Z068,0.223279999563545,0.19300189712757232,0.9501460417949034,0.1510168491603361
AR,Z,1,10,Z072,0.20565777145516423,0.19385702603476793,0.9577048810400954,0.15310087638639308
AR,Z,1,10,Z073,0.22802821324779193,0.1198119394065692,0.9480031339630195,0.09480689048133159
AR,Z,1,10,Z075,0.1676386504319334,0.1512616068782213,0.97189728288136,0.11959115176517336
AR,Z,1,10,Z077,0.19437546356956406,0.20681370757163148,0.962218179162117,0.16107785815957304
AR,Z,1,10,Z080,0.2408790745056406,0.11235980403405328,0.9419772714653061,0.0891756602427611
AR,Z,1,10,Z082,0.26709405897798083,0.2678800904977946,0.9286607636586669,0.21056212596782864
AR,Z,1,10,Z083,0.22311048257492636,0.1394858409968234,0.9502217125651835,0.10525286643194347
NVAR2,Z,1,1,Z005,0.2395407659776955,0.22450809212234155,0.9426202214348189,0.1774607359981465
NVAR2,Z,1,1,Z007,0.20918303538711927,0.20081827053876078,0.9562424577062312,0.15998617530018677
NVAR2,Z,1,1,Z009,0.22294452670282688,0.14647601441743516,0.9502957380132525,0.11569649876027756
NVAR2,Z,1,1,Z011,0.20565726371854848,0.16401124215278673,0.9577050898797994,0.1298849803295115
NVAR2,Z,1,1,Z013,0.18216051435352376,0.12380592262329142,0.9668175470104596,0.09837771190640038
NVAR2,Z,1,1,Z019,0.18343120557410914,0.11698696647198854,0.9663529928216289,0.09150579665399015
NVAR2,Z,1,1,Z028,0.19457895533827776,0.1359300163038901,0.9621390301394646,0.10734440946289325
NVAR2,Z,1,1,Z030,0.6052659829305029,0.6618677682322319,0.6336530899071722,0.521916111626719
NVAR2,Z,1,1,Z034,0.3895249681149922,0.3501958361053834,0.8482702992150143,0.2725825935551891
NVAR2,Z,1,1,Z035,0.13296316233845704,0.15494350797715906,0.9823207974609571,0.12311519085903266
NVAR2,Z,1,1,Z037,0.19880742828292566,0.1890980632572433,0.9604756064595293,0.15074020961856485
NVAR2,Z,1,1,Z067,0.1922677053921543,0.1883548876847487,0.9630331294632357,0.15095740817261677
NVAR2,Z,1,1,Z068,0.223164230382693,0.19290182693957064,0.9501977262777003,0.15095641835719734
NVAR2,Z,1,1,Z072,0.2060631207555281,0.19423911619026174,0.9575379902644926,0.1535938957565716
NVAR2,Z,1,1,Z073,0.2260586572554776,0.1187770835883,0.9488974834798505,0.09393274168317652
NVAR2,Z,1,1,Z075,0.1686497492002998,0.15217392885183315,0.971557262094676,0.12047047392165927
NVAR2,Z,1,1,Z077,0.1947498560343776,0.20721205771476703,0.9620724935745892,0.16145477799247876
NVAR2,Z,1,1,Z080,0.23888757151039897,0.11143085291309013,0.942932728177864,0.08836197688408585
NVAR2,Z,1,1,Z082,0.26741438747617197,0.26820136169121916,0.9284895453707438,0.21063367887380183
NVAR2,Z,1,1,Z083,0.22098950389991096,0.13815983205808383,0.9511636391660713,0.10390137856297288
NVAR2,Z,1,2,Z005,0.2395407659776955,0.22450809212234155,0.9426202214348189,0.1774607359981465
NVAR2,Z,1,2,Z007,0.20918303538711927,0.20081827053876078,0.9562424577062312,0.15998617530018677
NVAR2,Z,1,2,Z009,0.22294452670282688,0.14647601441743516,0.9502957380132525,0.11569649876027756
NVAR2,Z,1,2,Z011,0.20565726371854848,0.16401124215278673,0.9577050898797994,0.1298849803295115
NVAR2,Z,1,2,Z013,0.18216051435352376,0.12380592262329142,0.9668175470104596,0.09837771190640038
NVAR2,Z,1,2,Z019,0.18343120557410914,0.11698696647198854,0.9663529928216289,0.09150579665399015
NVAR2,Z,1,2,Z028,0.19457895533827776,0.1359300163038901,0.9621390301394646,0.10734440946289325
NVAR2,Z,1,2,Z030,0.6052659829305029,0.6618677682322319,0.6336530899071722,0.521916111626719
NVAR2,Z,1,2,Z034,0.3895249681149922,0.3501958361053834,0.8482702992150143,0.2725825935551891
NVAR2,Z,1,2,Z035,0.13296316233845704,0.15494350797715906,0.9823207974609571,0.12311519085903266
NVAR2,Z,1,2,Z037,0.19880742828292566,0.1890980632572433,0.9604756064595293,0.15074020961856485
NVAR2,Z,1,2,Z067,0.1922677053921543,0.1883548876847487,0.9630331294632357,0.15095740817261677
NVAR2,Z,1,2,Z068,0.223164230382693,0.19290182693957064,0.9501977262777003,0.15095641835719734
NVAR2,Z,1,2,Z072,0.2060631207555281,0.19423911619026174,0.9575379902644926,0.1535938957565716
NVAR2,Z,1,2,Z073,0.2260586572554776,0.1187770835883,0.9488974834798505,0.09393274168317652
NVAR2,Z,1,2,Z075,0.1686497492002998,0.15217392885183315,0.971557262094676,0.12047047392165927
NVAR2,Z,1,2,Z077,0.1947498560343776,0.20721205771476703,0.9620724935745892,0.16145477799247876
NVAR2,Z,1,2,Z080,0.23888757151039897,0.11143085291309013,0.942932728177864,0.08836197688408585
NVAR2,Z,1,2,Z082,0.26741438747617197,0.26820136169121916,0.9284895453707438,0.21063367887380183
NVAR2,Z,1,2,Z083,0.22098950389991096,0.13815983205808383,0.9511636391660713,0.10390137856297288
NVAR2,Z,1,3,Z005,0.2395407659776955,0.22450809212234155,0.9426202214348189,0.1774607359981465
NVAR2,Z,1,3,Z007,0.20918303538711927,0.20081827053876078,0.9562424577062312,0.15998617530018677
NVAR2,Z,1,3,Z009,0.22294452670282688,0.14647601441743516,0.9502957380132525,0.11569649876027756
NVAR2,Z,1,3,Z011,0.20565726371854848,0.16401124215278673,0.9577050898797994,0.1298849803295115
NVAR2,Z,1,3,Z013,0.18216051435352376,0.12380592262329142,0.9668175470104596,0.09837771190640038
NVAR2,Z,1,3,Z019,0.18343120557410914,0.11698696647198854,0.9663529928216289,0.09150579665399015
NVAR2,Z,1,3,Z028,0.19457895533827776,0.1359300163038901,0.9621390301394646,0.10734440946289325
NVAR2,Z,1,3,Z030,0.6052659829305029,0.6618677682322319,0.6336530899071722,0.521916111626719
NVAR2,Z,1,3,Z034,0.3895249681149922,0.3501958361053834,0.8482702992150143,0.2725825935551891
NVAR2,Z,1,3,Z035,0.13296316233845704,0.15494350797715906,0.9823207974609571,0.12311519085903266
NVAR2,Z,1,3,Z037,0.19880742828292566,0.1890980632572433,0.9604756064595293,0.15074020961856485
NVAR2,Z,1,3,Z067,0.1922677053921543,0.1883548876847487,0.9630331294632357,0.15095740817261677
NVAR2,Z,1,3,Z068,0.223164230382693,0.19290182693957064,0.9501977262777003,0.15095641835719734
NVAR2,Z,1,3,Z072,0.2060631207555281,0.19423911619026174,0.9575379902644926,0.1535938957565716
NVAR2,Z,1,3,Z073,0.2260586572554776,0.1187770835883,0.9488974834798505,0.09393274168317652
NVAR2,Z,1,3,Z075,0.1686497492002998,0.15217392885183315,0.971557262094676,0.12047047392165927
NVAR2,Z,1,3,Z077,0.1947498560343776,0.20721205771476703,0.9620724935745892,0.16145477799247876
NVAR2,Z,1,3,Z080,0.23888757151039897,0.11143085291309013,0.942932728177864,0.08836197688408585
NVAR2,Z,1,3,Z082,0.26741438747617197,0.26820136169121916,0.9284895453707438,0.21063367887380183
NVAR2,Z,1,3,Z083,0.22098950389991096,0.13815983205808383,0.9511636391660713,0.10390137856297288
NVAR2,Z,1,4,Z005,0.2395407659776955,0.22450809212234155,0.9426202214348189,0.1774607359981465
NVAR2,Z,1,4,Z007,0.20918303538711927,0.20081827053876078,0.9562424577062312,0.15998617530018677
NVAR2,Z,1,4,Z009,0.22294452670282688,0.14647601441743516,0.9502957380132525,0.11569649876027756
NVAR2,Z,1,4,Z011,0.20565726371854848,0.16401124215278673,0.9577050898797994,0.1298849803295115
NVAR2,Z,1,4,Z013,0.18216051435352376,0.12380592262329142,0.9668175470104596,0.09837771190640038
